Car_type,Kms_driven,No_of_owners,Car_name,Car_model,Model_Year,Car_price,Fuel_type,Insurance_type,Transmission,Mileage,Engine,Max_power,Color,Seating_capacity
Hatchback,10000,1,Hyundai,Hyundai Grand i10 Nios,2022,685000,Diesel,Third Party insurance,Manual,26.2,1186,73.97,Others,5
Hatchback,30000,3,Tata,Tata Nano,2011,60000,Petrol,Third Party insurance,Manual,26.0,624,35.0,Others,4
SUV,75000,1,Hyundai,Hyundai Kona,2021,1600000,Electric,Third Party insurance,Automatic,26.0,0,134.1,White,5
SUV,73500,1,Hyundai,Hyundai Creta,2020,1560000,Petrol,Comprehensive,Automatic,26.0,1497,113.18,White,5
SUV,4140,0,Tata,Tata Nexon EV Max,2023,1600000,Electric,Comprehensive,Automatic,26.0,0,141.04,White,5
SUV,10371,1,MG,MG ZS EV,2022,2450000,Electric,Third Party insurance,Automatic,26.0,0,174.33,Black,5
Pickup Trucks,75210,1,Isuzu,Isuzu D-Max,2016,1490000,Diesel,Comprehensive,Manual,12.4,2499,134.0,Brown,5
Hatchback,69159,1,Maruti,Maruti Wagon R,2017,379000,Petrol,Third Party insurance,Automatic,20.51,998,67.0,Silver,5
Hatchback,56992,1,Maruti,Maruti A-Star,2011,252999,Petrol,Third Party insurance,Automatic,16.98,998,66.1,Silver,5
Sedan,120000,2,Maruti,Maruti Swift Dzire,2015,295000,Diesel,Third Party insurance,Manual,26.59,1248,74.0,White,5
Hatchback,28500,1,Hyundai,Hyundai Grand i10,2017,495000,Petrol,Comprehensive,Manual,18.9,1197,82.0,Silver,5
Hatchback,100000,2,Skoda,Skoda Fabia,2010,200000,Petrol,Third Party insurance,Manual,17.5,1198,75.0,Others,5
Hatchback,90000,5,Hyundai,Hyundai i20,2012,175000,Diesel,Third Party insurance,Manual,21.9,1396,88.7688,Others,5
Hatchback,90000,5,Hyundai,Hyundai i20,2012,175000,Diesel,Third Party insurance,Manual,21.9,1396,88.7688,Others,5
Hatchback,76164,2,Hyundai,Hyundai Grand i10,2014,322000,Diesel,Comprehensive,Manual,24.0,1120,70.0,Others,5
Hatchback,75196,1,Maruti,Maruti Alto K10,2016,338000,Petrol,Third Party insurance,Automatic,23.95,998,67.05,Others,5
SUV,50000,3,Mahindra,Mahindra XUV500,2016,680000,Diesel,Third Party insurance,Automatic,16.0,2179,140.0,Others,7
Hatchback,51759,1,Maruti,Maruti Alto 800,2017,273000,Petrol,Third Party,Manual,22.05,796,47.33,Red,5
Hatchback,105021,2,Tata,Tata Tiago,2019,473000,Petrol,Third Party insurance,Manual,23.84,1199,83.83,White,5
Sedan,120000,1,Hyundai,Hyundai Verna,2010,150000,Petrol,Third Party insurance,Manual,16.2,1599,101.788224,Black,5
SUV,90000,2,Tata,Tata Safari Storme,2016,600000,Diesel,Third Party insurance,Manual,14.1,2179,148.0,Others,7
SUV,80000,1,Mahindra,Mahindra XUV500,2021,1000000,Diesel,Third Party insurance,Manual,14.1,2179,152.87,Others,7
SUV,30000,2,Mahindra,Mahindra Thar,2021,1370000,Petrol,Third Party insurance,Manual,15.2,1997,150.0,Others,4
SUV,10000,1,Kia,Kia Sonet,2022,925000,Petrol,Third Party insurance,Manual,18.2,998,118.36,Black,5
SUV,20000,1,Volkswagen,Volkswagen Taigun,2022,1350000,Petrol,Third Party insurance,Manual,20.08,999,113.98,Black,5
Hatchback,110000,3,Hyundai,Hyundai Getz,2007,60000,Petrol,Third Party insurance,Manual,15.3,1341,81.86456,Silver,5
Sedan,40000,2,Maruti,Maruti Swift Dzire,2020,650000,Petrol,Third Party insurance,Manual,22.41,1197,88.5,White,5
Sedan,100000,1,Honda,Honda City,2012,350000,Petrol,Third Party insurance,Manual,16.8,1497,116.4,Others,5
SUV,10000,1,Mahindra,Mahindra XUV300,2022,1370000,Diesel,Third Party insurance,Manual,20.1,1497,115.05,Others,5
Hatchback,60000,1,Toyota,Toyota Etios Liva,2013,295000,Petrol,Third Party insurance,Manual,17.71,1197,78.9,Others,5
Hatchback,50000,1,Maruti,Maruti 800,2008,75000,Petrol,Third Party insurance,Manual,16.1,796,37.0,Silver,4
Sedan,120000,2,Maruti,Maruti SX4,2007,50000,Petrol,Third Party insurance,Manual,15.0,1586,103.2479776,White,5
Hatchback,70000,3,Volkswagen,Volkswagen Polo,2013,240000,Diesel,Third Party insurance,Manual,22.07,1199,73.9,Green,5
Sedan,100000,4,Honda,Honda Amaze,2016,320000,Diesel,Third Party insurance,Manual,27.4,1498,98.63,Silver,5
Sedan,67896,1,Skoda,Skoda Octavia,2019,1500000,Petrol,Third Party insurance,Automatic,15.1,1798,178.0,Silver,5
SUV,9862,2,Renault,Renault Kiger,2021,745000,Petrol,Third Party,Manual,20.5,999,98.63,White,5
Hatchback,40000,1,Renault,Renault KWID,2017,225000,Petrol,Third Party insurance,Manual,23.01,999,67.0,Others,5
Hatchback,37478,1,Renault,Renault KWID,2019,332000,Petrol,Third Party insurance,Manual,22.25,799,53.26,Silver,5
Hatchback,32972,1,Maruti,Maruti Alto 800,2021,415000,CNG,Third Party insurance,Manual,31.59,796,40.36,Silver,4
Minivans,30000,1,Maruti,Maruti Eeco,2022,655000,CNG,Third Party insurance,Manual,20.88,1196,61.68,Others,5
Hatchback,3120,1,Maruti,Maruti Swift,2022,775000,Petrol,Comprehensive,Automatic,22.56,1197,88.5,Grey,5
Sedan,20972,1,Volkswagen,Volkswagen Vento,2022,1050000,Petrol,Comprehensive,Manual,17.69,999,108.62,Silver,5
Hatchback,60000,1,Volkswagen,Volkswagen Polo,2018,475000,Petrol,Third Party insurance,Manual,18.78,999,75.0,Others,5
Sedan,120000,1,Hyundai,Hyundai Verna,2012,325000,Diesel,Third Party insurance,Manual,24.8,1396,88.7,White,5
SUV,20000,1,Jeep,Jeep Compass,2018,1400000,Petrol,Third Party insurance,Automatic,16.0,1368,160.0,Others,5
Hatchback,70000,2,Hyundai,Hyundai EON,2013,145000,Petrol,Third Party insurance,Manual,21.1,814,55.2,Others,5
Sedan,80000,3,Maruti,Maruti Swift Dzire,2012,250000,Petrol,Third Party insurance,Manual,19.1,1197,85.8,Others,5
SUV,38323,1,Tata,Tata Nexon,2021,1025000,Petrol,Comprehensive,Automatic,16.35,1199,118.36,Black,5
Sedan,120000,1,Maruti,Maruti Swift Dzire,2020,500000,Petrol,Third Party insurance,Manual,22.41,1197,88.5,White,5
Hatchback,40000,1,Renault,Renault KWID,2019,300000,Petrol,Third Party insurance,Manual,25.17,799,53.3,Others,5
Sedan,50000,1,Skoda,Skoda Superb,2020,3000000,Petrol,Third Party insurance,Automatic,15.1,1984,187.74,Others,5
SUV,60000,1,Mahindra,Mahindra XUV300,2019,1000000,Diesel,Third Party insurance,Manual,20.0,1497,115.0,Blue,5
SUV,90000,1,Hyundai,Hyundai Santa Fe,2014,750000,Diesel,Third Party insurance,Automatic,13.01,2199,194.3,White,7
Hatchback,72842,1,Hyundai,Hyundai Grand i10,2016,459999,Petrol,Zero Dep,Automatic,18.9,1197,82.0,White,5
Hatchback,16338,2,Maruti,Maruti Wagon R,2018,430000,Petrol,Third Party insurance,Manual,20.51,998,67.04,White,5
SUV,49017,1,Kia,Kia Seltos,2020,1525000,Diesel,Comprehensive,Manual,20.8,1493,113.43,Red,5
Hatchback,80000,2,Maruti,Maruti Wagon R,2010,140000,LPG,Third Party insurance,Manual,17.3,1061,56.7134,Others,5
Hatchback,30000,3,Tata,Tata Nano,2011,55000,Petrol,Third Party insurance,Manual,26.0,624,35.0,Others,4
MUV,120000,1,Toyota,Toyota Innova,2014,650000,Diesel,Third Party insurance,Manual,12.99,2494,100.6,Others,7
Sedan,79828,1,Hyundai,Hyundai Verna,2019,1140000,Diesel,Comprehensive,Automatic,22.0,1582,126.2,Black,5
Hatchback,120000,2,Ford,Ford Figo,2014,190000,Diesel,Third Party insurance,Manual,20.0,1399,68.05,Gray,5
Hatchback,59000,2,Volkswagen,Volkswagen Polo,2016,450000,Petrol,Third Party insurance,Manual,16.2,1199,74.0,Silver,5
Hatchback,120000,4,Chevrolet,Chevrolet Beat,2011,100000,Petrol,Third Party insurance,Manual,18.6,1199,79.4,Others,5
Hatchback,90000,2,Maruti,Maruti Ritz,2010,200000,Diesel,Third Party insurance,Manual,21.1,1248,73.9,Others,5
Hatchback,40000,2,Maruti,Maruti Alto K10,2012,245000,Petrol,Third Party insurance,Manual,20.92,998,67.1,White,5
Sedan,70000,1,Honda,Honda City,2010,340000,Petrol,Comprehensive,Manual,17.0,1497,116.38575999999999,White,5
Pickup Trucks,10000,1,Mahindra,Mahindra Bolero Camper,2022,1040000,Diesel,Third Party insurance,Manual,17.0,2523,75.09,Others,5
SUV,120000,2,Mahindra,Mahindra Scorpio,2015,600000,Diesel,Third Party insurance,Manual,15.4,2523,75.0,Others,9
Sedan,52034,1,Honda,Honda Amaze,2013,334000,Petrol,Comprehensive,Manual,18.0,1198,86.7,White,5
Hatchback,45979,2,Renault,Renault KWID,2015,243000,Petrol,Comprehensive,Manual,25.17,799,53.3,Red,5
Sedan,10000,1,Honda,Honda Amaze,2019,610000,Petrol,Third Party insurance,Manual,19.5,1199,88.76,Others,5
Hatchback,68551,1,Hyundai,Hyundai i20,2013,349000,Petrol,Comprehensive,Manual,18.5,1197,82.85,Silver,5
Hatchback,68766,1,Tata,Tata Tiago,2019,513999,Petrol,Zero Dep,Manual,23.84,1199,83.83,White,5
SUV,80000,1,Tata,Tata New Safari,2012,300000,Diesel,Third Party insurance,Manual,11.57,2179,138.1,Others,7
Sedan,20000,2,Maruti,Maruti Swift Dzire,2020,725000,Petrol,Third Party insurance,Manual,22.41,1197,88.5,Others,5
Sedan,120000,2,Hyundai,Hyundai Verna,2016,459999,Diesel,Third Party insurance,Manual,23.9,1582,126.32,Others,5
Sedan,120000,2,Hyundai,Hyundai Verna,2015,450000,Diesel,Third Party insurance,Manual,22.32,1582,126.32,Others,5
MUV,120000,5,Mahindra,Mahindra Bolero,2010,320000,Diesel,Third Party insurance,Manual,13.6,2523,62.13816,Others,7
SUV,71000,1,Ford,Ford Ecosport,2019,850000,Diesel,Comprehensive,Manual,21.7,1498,98.96,White,5
Sedan,53000,1,Volkswagen,Volkswagen Vento,2014,500000,Diesel,Comprehensive,Manual,20.54,1598,103.6,Blue,5
Hatchback,75000,2,Volkswagen,Volkswagen Polo,2017,550000,Diesel,Comprehensive,Manual,20.14,1498,88.0,Brown,5
Hatchback,23573,1,Maruti,Maruti Wagon R,2020,560000,Petrol,Comprehensive,Manual,21.79,998,67.05,White,5
SUV,76200,1,Ford,Ford Ecosport,2018,800000,Diesel,Comprehensive,Manual,21.7,1498,98.96,White,5
Hatchback,85000,1,Hyundai,Hyundai Santro Xing,2007,180000,Petrol,Comprehensive,Automatic,17.8,1086,62.13816,Silver,5
Hatchback,62000,1,Maruti,Maruti Alto K10,2014,270000,Petrol,Comprehensive,Manual,24.39,998,65.71,Silver,5
Sedan,16603,1,Hyundai,Hyundai Aura,2020,735000,Petrol,Comprehensive,Automatic,20.1,1197,81.86,Grey,5
Hatchback,43571,1,Hyundai,Hyundai EON,2018,308000,Petrol,Third Party,Manual,21.1,814,55.2,Silver,5
Hatchback,28328,1,Maruti,Maruti Alto 800,2020,380000,Petrol,Zero Dep,Manual,22.05,796,47.33,White,5
Hatchback,115000,1,Maruti,Maruti Swift,2014,459999,Diesel,Comprehensive,Manual,28.4,1248,74.0,White,5
SUV,40282,1,Honda,Honda WR-V,2017,657000,Petrol,Comprehensive,Manual,17.5,1199,88.7,Silver,5
Hatchback,57826,1,Maruti,Maruti Alto 800,2016,254999,Petrol,Comprehensive,Manual,22.05,796,47.33,Silver,5
Hatchback,85400,1,Volkswagen,Volkswagen Polo,2016,450000,Petrol,Comprehensive,Manual,18.78,999,75.0,Silver,5
Hatchback,74000,2,Hyundai,Hyundai i20,2014,480000,Petrol,Comprehensive,Manual,18.6,1197,81.83,Maroon,5
SUV,66000,1,Mahindra,Mahindra Bolero Power Plus,2018,825000,Diesel,Comprehensive,Manual,16.5,1493,70.0,White,7
SUV,65580,1,Maruti,Maruti Vitara Brezza,2018,894999,Diesel,Comprehensive,Automatic,24.3,1248,88.5,Silver,5
Hatchback,91200,2,Volkswagen,Volkswagen Polo,2014,450000,Diesel,Comprehensive,Manual,20.14,1498,88.8,Red,5
SUV,65000,2,Ford,Ford Ecosport,2015,590000,Diesel,Comprehensive,Manual,21.7,1498,98.96,White,5
Hatchback,84250,2,Hyundai,Hyundai i20,2017,670000,Diesel,Comprehensive,Manual,22.54,1396,88.73,Grey,5
Hatchback,93155,3,Maruti,Maruti Swift,2007,229999,Diesel,Comprehensive,Manual,17.8,1248,73.974,White,5
Sedan,79412,2,BMW,BMW 3 Series,2014,1425000,Diesel,Comprehensive,Automatic,19.59,1995,184.0,Red,5
Sedan,68140,1,Skoda,Skoda Rapid,2019,810000,Diesel,Not Available,Manual,21.13,1498,108.6,White,5
MUV,16293,1,Kia,Kia Carens,2022,1789999,Petrol,Comprehensive,Automatic,16.5,1353,138.05,Black,6
Hatchback,79883,2,Maruti,Maruti Ritz,2014,189000,Diesel,Not Available,Manual,23.2,1248,73.94,White,5
SUV,9000,1,Jeep,Jeep Compass,2020,1889999,Diesel,Comprehensive,Manual,17.1,1956,170.0,White,5
Hatchback,100048,1,Hyundai,Hyundai Getz,2007,28001,Petrol,Not Available,Manual,15.0,1086,65.68891199999999,Bright Silver,5
Sedan,110712,1,Honda,Honda Amaze,2014,270000,Diesel,Not Available,Manual,25.8,1498,98.6,Silver,5
Hatchback,67653,1,Tata,Tata Tiago,2017,409999,Petrol,Comprehensive,Automatic,23.84,1199,84.0,Silver,5
Hatchback,58066,1,Hyundai,Hyundai i10,2015,296000,Petrol,Third Party insurance,Manual,19.81,1086,68.05,Silver,5
Sedan,83000,2,Jaguar,Jaguar XF,2017,2350000,Diesel,Comprehensive,Automatic,16.36,2179,187.7,Black,5
Sedan,71053,1,Honda,Honda Amaze,2019,576000,Petrol,Comprehensive,Manual,19.5,1199,88.76,White,5
Hatchback,76977,2,Volkswagen,Volkswagen Polo,2018,623000,Diesel,Comprehensive,Manual,20.14,1498,88.0,Silver,5
Hatchback,150729,1,Tata,Tata Indica,2009,80000,Diesel,Not Available,Manual,18.0,1248,73.974,Porcelain White,5
SUV,115000,1,Mercedes-Benz,Mercedes-Benz M-Class,2016,3190000,Diesel,Comprehensive,Automatic,15.26,2143,203.2,Blue,5
MUV,15000,1,Kia,Kia Carens,2022,1750000,Diesel,Comprehensive,Automatic,15.26,1493,114.41,Grey,6
Sedan,144103,1,Honda,Honda New Accord,2007,35840,Petrol,Not Available,Manual,11.9,2354,142.03008,Tafeta White,5
Sedan,19726,1,Honda,Honda Amaze,2022,750000,Petrol,Not Available,Manual,18.6,1199,88.5,Brown,5
SUV,60267,1,Audi,Audi Q5,2013,1764999,Diesel,Third Party insurance,Automatic,14.16,1968,174.3,Black,5
Sedan,120931,1,Hyundai,Hyundai Elantra,2013,900000,Diesel,Not Available,Manual,22.7,1582,126.24,Coral White,5
SUV,12111,1,Tata,Tata Nexon,2022,950000,Petrol,Not Available,Manual,17.33,1199,118.35,Black,5
Sedan,121671,1,Chevrolet,Chevrolet Cruze,2016,450000,Diesel,Not Available,Manual,17.9,1998,163.7,Diamond White,5
SUV,65573,1,Maruti,Maruti Vitara Brezza,2019,894999,Diesel,Third Party insurance,Automatic,24.3,1248,88.5,Silver,5
Hatchback,52887,1,Hyundai,Hyundai i10,2009,250000,Petrol,Not Available,Manual,20.36,1197,78.9,Red,5
SUV,48457,1,Honda,Honda CR-V,2015,1285000,Petrol,Comprehensive,Automatic,12.0,2354,187.4,Silver,5
Hatchback,51088,1,Nissan,Nissan Micra Active,2013,325000,Petrol,Not Available,Manual,19.49,1198,67.04,Brick Red,5
Hatchback,0,1,Maruti,Maruti Wagon R,2015,350000,Petrol,Not Available,Manual,20.51,998,67.04,Silver,5
SUV,22000,1,Kia,Kia Seltos,2021,1390000,Petrol,Comprehensive,Manual,16.8,1497,113.43,White,5
Sedan,45316,1,Hyundai,Hyundai Verna,2018,823000,Petrol,Zero Dep,Manual,17.0,1591,121.3,Silver,5
SUV,16858,1,Kia,Kia Seltos,2019,1395000,Petrol,Comprehensive,Automatic,16.5,1353,138.08,Red,5
MUV,105000,1,Toyota,Toyota Innova,2014,790000,Diesel,Comprehensive,Manual,12.99,2494,100.6,Grey,7
Hatchback,31850,1,Renault,Renault KWID,2019,342000,Petrol,Third Party,Manual,22.25,799,53.26,Silver,5
Sedan,135213,1,Honda,Honda Amaze,2013,270000,Diesel,Not Available,Manual,25.8,1498,98.6,Carnelian Red Pearl,5
Sedan,88378,1,Honda,Honda Amaze,2014,358000,Diesel,Not Available,Manual,25.8,1498,98.6,Urban Titanium Metallic,5
Sedan,191867,1,Maruti,Maruti Swift Dzire,2016,500000,Diesel,Not Available,Manual,26.59,1248,74.0,White,5
Sedan,65808,1,Maruti,Maruti Swift Dzire,2012,409999,Diesel,Not Available,Manual,23.4,1248,74.0,Silky silver,5
SUV,20135,1,Nissan,Nissan Magnite,2021,650000,Petrol,Not Available,Manual,18.75,999,71.02,Blue,5
Sedan,29882,1,Skoda,Skoda Octavia,2019,2290000,Petrol,Comprehensive,Automatic,15.1,1798,177.0,Black,5
SUV,33831,1,MG,MG Hector,2020,1500000,Petrol,Not Available,Automatic,13.96,1451,141.0,Silver,5
Hatchback,61334,1,Maruti,Maruti Wagon R,2018,380000,Petrol,Not Available,Manual,20.51,998,67.04,Silver,5
Sedan,69383,3,BMW,BMW 3 Series,2017,1700000,Diesel,Not Available,Automatic,22.69,1995,190.0,Mediterranean Blue,5
SUV,157312,4,Mahindra,Mahindra Scorpio,2009,450000,Diesel,Not Available,Manual,12.05,2179,120.0,Mist Silver,9
Hatchback,51531,1,Hyundai,Hyundai i20,2017,500000,Petrol,Not Available,Manual,18.6,1197,81.83,Grey,5
SUV,88098,1,Kia,Kia Seltos,2019,944999,Diesel,Not Available,Manual,20.8,1493,113.43,Gravity Gray,5
SUV,96000,1,Honda,Honda BR-V,2016,525000,Diesel,Comprehensive,Manual,21.9,1498,98.6,Grey,7
SUV,77901,1,Hyundai,Hyundai Venue,2019,975000,Diesel,Comprehensive,Manual,23.7,1396,88.76,Blue,5
Sedan,133946,1,Skoda,Skoda Laura,2008,564000,Diesel,Not Available,Manual,17.5,1896,104.54992,Candy White,5
Hatchback,70593,1,Hyundai,Hyundai i10,2016,326000,Petrol,Third Party insurance,Manual,19.81,1086,68.05,Silver,5
Hatchback,82556,1,Hyundai,Hyundai i20,2015,465000,Petrol,Zero Dep,Manual,18.6,1197,81.83,White,5
Hatchback,42160,1,Maruti,Maruti Wagon R,2009,180000,Petrol,Not Available,Manual,18.9,1061,67.0,Blue,5
Sedan,99367,1,Maruti,Maruti Swift Dzire,2018,710000,Diesel,Third Party,Manual,28.4,1248,74.02,Silver,5
Sedan,95329,1,Hyundai,Hyundai Verna,2018,794000,Petrol,Zero Dep,Manual,17.0,1591,121.3,Black,5
Sedan,72000,1,Maruti,Maruti Swift Dzire,2015,465000,Petrol,Comprehensive,Manual,20.85,1197,83.14,White,5
Hatchback,137537,4,Hyundai,Hyundai i20,2011,150000,Diesel,Not Available,Manual,21.9,1396,88.7688,White,5
Sedan,98000,1,Honda,Honda City,2014,520000,Diesel,Comprehensive,Manual,26.0,1498,98.6,White,5
Sedan,152098,3,Chevrolet,Chevrolet Cruze,2010,361000,Diesel,Not Available,Manual,18.3,1991,147.9,White,5
Sedan,88329,1,Renault,Renault Scala,2013,390000,Diesel,Comprehensive,Manual,21.64,1461,84.8,Silver,5
SUV,126000,2,Toyota,Toyota Fortuner,2016,2450000,Diesel,Comprehensive,Automatic,11.5,2982,169.0,Silver,7
Hatchback,114866,2,Maruti,Maruti Ritz,2009,93982,Petrol,Comprehensive,Manual,21.1,1197,85.8,White,5
Hatchback,27723,1,Maruti,Maruti Baleno,2021,600000,Petrol,Not Available,Manual,21.01,1197,81.8,Metallic Premium silver,5
Sedan,57847,1,Toyota,Toyota Corolla Altis,2009,395000,Petrol,Comprehensive,Automatic,14.53,1794,138.1,White,5
Sedan,46557,1,Hyundai,Hyundai Verna,2021,980000,Petrol,Not Available,Manual,17.7,1497,113.18,Polar White,5
Hatchback,37983,1,Maruti,Maruti Wagon R,2016,360000,Petrol,Not Available,Manual,20.51,998,67.04,White,5
Hatchback,152783,4,Maruti,Maruti Alto,2010,68063,Petrol,Not Available,Manual,19.7,796,46.3,Silky silver,5
Sedan,69856,1,Mercedes-Benz,Mercedes-Benz C-Class,2012,1250000,Diesel,Third Party insurance,Automatic,14.84,2143,170.0,White,5
SUV,60091,1,Audi,Audi Q5,2013,1850000,Diesel,Third Party insurance,Automatic,14.16,1968,174.3,Blue,5
Hatchback,50501,1,Maruti,Maruti Swift,2017,450000,Petrol,Not Available,Manual,20.4,1197,83.11,Glistening Grey,5
Sedan,16603,1,Hyundai,Hyundai Aura,2020,735000,Petrol,Comprehensive,Automatic,20.1,1197,81.86,Grey,5
Hatchback,40960,1,Maruti,Maruti Celerio,2020,500000,CNG,Zero Dep,Manual,35.6,998,55.92,Silver,5
Hatchback,65000,1,Hyundai,Hyundai Grand i10,2018,484999,Petrol,Comprehensive,Manual,18.9,1197,81.86,White,5
Hatchback,74232,1,Maruti,Maruti Swift,2014,429000,Diesel,Third Party,Manual,22.9,1248,74.0,White,5
Hatchback,38892,1,Maruti,Maruti Wagon R,2015,347000,Petrol,Third Party insurance,Manual,20.51,998,67.04,White,5
Sedan,72602,2,Hyundai,Hyundai Verna,2016,695000,Diesel,Comprehensive,Automatic,19.08,1582,126.2,White,5
SUV,82882,1,BMW,BMW X5,2014,2450000,Diesel,Third Party insurance,Automatic,11.7,2993,245.0,Brown,5
SUV,79329,2,Audi,Audi Q3,2017,2325000,Diesel,Third Party insurance,Manual,17.32,1968,138.13,Silver,5
Sedan,63959,1,Maruti,Maruti Swift Dzire,2013,400000,Petrol,Not Available,Manual,19.1,1197,85.8,White,5
Hatchback,10801,1,Tata,Tata Altroz,2022,900000,Petrol,Not Available,Manual,19.33,1199,86.83,White,5
SUV,86580,2,Toyota,Toyota Fortuner,2015,1300000,Diesel,Not Available,Manual,13.0,2982,168.7,Super white,7
Sedan,30751,2,Skoda,Skoda Rapid,2015,330000,Petrol,Not Available,Automatic,14.3,1598,103.52,Deep Black Pearl,5
Hatchback,151231,1,Maruti,Maruti Wagon R,2014,250000,Petrol,Not Available,Manual,20.51,998,67.04,Silver,5
SUV,49000,1,Kia,Kia Seltos,2020,1575000,Diesel,Comprehensive,Manual,20.8,1493,113.43,Red,5
SUV,49000,1,Kia,Kia Seltos,2019,1475000,Petrol,Comprehensive,Automatic,16.5,1353,138.08,White,5
Sedan,147640,3,Mercedes-Benz,Mercedes-Benz C-Class,2006,225000,Diesel,Not Available,Automatic,14.84,2143,170.0,Black,5
Sedan,55000,1,Audi,Audi A4,2013,1370000,Diesel,Comprehensive,Automatic,15.2,1968,140.8,White,5
SUV,17284,1,Honda,Honda WR-V,2022,900000,Petrol,Not Available,Manual,16.5,1199,88.5,PLATINUM WHITE PEARL,5
Sedan,100076,3,Hyundai,Hyundai Xcent,2014,300000,Diesel,Not Available,Manual,24.4,1120,71.01,Twilight Blue,5
Hatchback,105180,2,Chevrolet,Chevrolet Spark,2011,60000,Petrol,Not Available,Manual,18.0,995,62.0,Caviar Black,5
Hatchback,85648,1,Maruti,Maruti Alto 800,2018,272000,Petrol,Third Party,Manual,22.05,796,47.33,Others,5
Hatchback,97229,1,Maruti,Maruti Swift,2018,509000,Petrol,Third Party,Manual,22.38,1197,88.5,Blue,5
Hatchback,74850,1,Maruti,Maruti Baleno,2016,470000,Diesel,Not Available,Manual,27.39,1248,74.0,Blue,5
Hatchback,18484,1,Maruti,Maruti S-Presso,2022,539000,CNG,Comprehensive,Manual,31.2,998,58.33,Others,4
Hatchback,52509,1,Maruti,Maruti Swift,2018,544000,Petrol,Third Party,Manual,22.38,1197,88.5,White,5
Sedan,94970,2,Hyundai,Hyundai Accent,2006,142000,Petrol,Not Available,Manual,13.2,1495,92.71408,Blue,5
Hatchback,57000,2,Hyundai,Hyundai i10,2016,345000,Petrol,Comprehensive,Manual,20.36,1197,78.9,Grey,5
Sedan,91547,1,Skoda,Skoda Rapid,2018,965000,Diesel,Third Party insurance,Manual,21.13,1498,108.6,Silver,5
Sedan,42601,1,Maruti,Maruti Swift Dzire,2011,280000,Petrol,Not Available,Manual,17.5,1197,85.8,Pearl Met. Arctic White,5
MUV,208978,1,Maruti,Maruti Ertiga,2013,450000,Diesel,Not Available,Manual,20.77,1248,88.76,Superior white,7
SUV,31262,1,Kia,Kia Seltos,2019,1130000,Diesel,Not Available,Automatic,17.8,1493,113.4,Grey,5
SUV,72000,1,Ford,Ford Ecosport,2018,775000,Diesel,Comprehensive,Manual,23.0,1498,98.96,Grey,5
SUV,152633,1,Nissan,Nissan Terrano,2014,216000,Diesel,Not Available,Manual,20.45,1461,83.8,Pearl White,5
Hatchback,70000,1,Hyundai,Hyundai i20,2017,600000,Petrol,Comprehensive,Manual,18.6,1197,81.86,White,5
Sedan,54737,1,Audi,Audi A3,2018,2089999,Petrol,Comprehensive,Automatic,19.2,1395,150.0,Blue,5
SUV,97845,1,Mahindra,Mahindra XUV500,2020,1011999,Diesel,Not Available,Manual,15.1,2179,152.87,White,7
Hatchback,18240,1,Maruti,Maruti Swift,2022,630000,Petrol,Not Available,Manual,22.38,1197,88.5,White,5
Hatchback,81700,3,Hyundai,Hyundai Santro,1999,66000,Petrol,Not Available,Manual,22.38,999,88.5,White,5
SUV,90000,2,Tata,Tata Safari Storme,2015,590000,Diesel,Comprehensive,Manual,14.1,2179,147.94,Brown,7
Sedan,65262,1,Jaguar,Jaguar XJ,2014,3800000,Diesel,Comprehensive,Automatic,14.47,2993,301.73,Maroon,5
Sedan,86703,1,Hyundai,Hyundai Verna,2018,875000,Petrol,Zero Dep,Manual,17.0,1591,121.3,Silver,5
Sedan,16000,1,Skoda,Skoda Slavia,2022,1110000,Petrol,Third Party insurance,Manual,19.47,999,113.98,White,5
Hatchback,48409,1,Hyundai,Hyundai EON,2018,280000,Petrol,Not Available,Manual,21.1,814,55.2,Polar White,5
Hatchback,102912,1,Maruti,Maruti Swift,2012,364000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Silver,5
Hatchback,37025,1,Renault,Renault KWID,2019,352000,Petrol,Third Party insurance,Manual,22.25,799,53.26,White,5
Hatchback,164910,1,Nissan,Nissan Micra Active,2015,215000,Petrol,Not Available,Manual,19.49,1198,67.04,White,5
Sedan,68243,2,Volkswagen,Volkswagen Vento,2012,300000,Diesel,Not Available,Manual,20.54,1598,103.6,White,5
Hatchback,110728,1,Hyundai,Hyundai i10,2012,231000,Petrol,Not Available,Manual,20.36,1197,78.9,Sleek Silver,5
Sedan,69492,1,Hyundai,Hyundai Verna,2020,1156000,Diesel,Not Available,Manual,25.0,1493,113.45,Phantom Black,5
Hatchback,72480,1,Maruti,Maruti Swift,2013,400000,Diesel,Not Available,Manual,22.9,1248,74.0,White,5
Hatchback,120094,1,Hyundai,Hyundai i20,2016,500000,Petrol,Not Available,Manual,18.6,1197,81.83,Polar White,5
Hatchback,118149,3,Maruti,Maruti Swift,2013,350000,Diesel,Not Available,Manual,22.9,1248,74.0,White,5
SUV,29000,1,Kia,Kia Seltos,2020,1420000,Petrol,Comprehensive,Automatic,22.9,1497,113.43,Black,5
Hatchback,68000,3,Honda,Honda Brio,2015,385000,Petrol,Third Party,Automatic,16.5,1198,86.8,Red,5
SUV,55463,1,Tata,Tata Nexon EV,2021,1200000,Electric,Zero Dep,Automatic,16.5,0,127.0,Blue,5
