Car_type,Kms_driven,No_of_owners,Car_name,Car_model,Model_Year,Car_price,Fuel_type,Insurance_type,Transmission,Mileage,Engine,Max_power,Color,Seating_capacity
Sedan,57927,1,Honda,Honda City,2017,814000,Petrol,Comprehensive,Manual,17.8,1497,117.3,Silver,5
Sedan,40000,1,Maruti,Maruti Ciaz,2019,900000,Petrol,Third Party insurance,Manual,21.56,1462,103.25,Others,5
Hatchback,16115,1,Tata,Tata Tiago,2021,605000,Petrol,Comprehensive,Manual,19.01,1199,84.82,Others,5
Hatchback,50829,2,Hyundai,Hyundai i10,2009,270000,Petrol,Not Available,Manual,20.36,1197,78.9,Red,5
Hatchback,25467,1,Hyundai,Hyundai Grand i10 Nios,2019,622000,Petrol,Comprehensive,Manual,20.7,1197,81.86,Others,5
Hatchback,71071,1,Maruti,Maruti Alto 800,2020,317000,Petrol,Third Party,Manual,22.05,796,47.33,Silver,5
Sedan,55000,1,Hyundai,Hyundai Verna,2016,795000,Petrol,Third Party insurance,Manual,17.01,1591,121.3,Silver,5
Hatchback,55563,2,Hyundai,Hyundai i20,2017,602000,Petrol,Comprehensive,Manual,18.6,1197,81.83,White,5
Hatchback,54000,1,Hyundai,Hyundai Grand i10,2015,575000,Petrol,Third Party insurance,Automatic,18.9,1197,82.0,Orange,5
Hatchback,70000,2,Hyundai,Hyundai i20,2019,675000,Petrol,Third Party insurance,Manual,18.6,1197,81.86,Others,5
Sedan,54000,1,Volvo,Volvo S60,2017,1998999,Diesel,Third Party insurance,Automatic,27.03,1969,190.0,Black,5
SUV,41000,1,Ford,Ford Ecosport,2016,750000,Petrol,Third Party insurance,Automatic,14.7,1496,120.69,Grey,5
Hatchback,70000,2,Hyundai,Hyundai i20,2011,350000,Petrol,Third Party insurance,Manual,18.5,1197,78.90559999999999,Others,5
Hatchback,62500,1,Maruti,Maruti Baleno,2020,749000,Petrol,Third Party,Manual,21.01,1197,81.8,Red,5
Hatchback,20000,1,Hyundai,Hyundai Santro,2021,550000,Petrol,Third Party insurance,Manual,20.3,1086,68.05,Others,5
Hatchback,60350,1,Hyundai,Hyundai i20,2016,599000,Petrol,Comprehensive,Manual,18.6,1197,81.83,White,5
Hatchback,52266,1,Hyundai,Hyundai i20,2015,570000,Petrol,Comprehensive,Manual,18.6,1197,81.83,Red,5
Sedan,58431,1,Maruti,Maruti Ciaz,2018,894999,Diesel,Third Party insurance,Manual,28.09,1248,88.5,Blue,5
Sedan,41372,1,Honda,Honda City,2017,1011000,Petrol,Third Party insurance,Automatic,18.0,1497,117.3,Silver,5
Hatchback,46863,2,Maruti,Maruti Alto 800,2014,267000,Petrol,Third Party insurance,Manual,22.05,796,47.33,Silver,5
Sedan,66500,1,Nissan,Nissan Sunny,2014,570000,Petrol,Third Party insurance,Automatic,17.97,1498,99.6,Silver,5
Hatchback,49374,2,Hyundai,Hyundai i10,2014,369000,Petrol,Third Party insurance,Manual,19.81,1086,68.05,Silver,5
Sedan,120000,2,Skoda,Skoda Rapid,2012,360000,Diesel,Third Party insurance,Manual,20.5,1598,103.5,Others,5
Hatchback,62832,1,Tata,Tata Tiago,2021,605000,Petrol,Third Party,Manual,19.01,1199,84.82,Silver,5
Hatchback,61155,2,Hyundai,Hyundai i20,2016,585000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Silver,5
Hatchback,75000,1,BMW,BMW 1 Series,2014,1798999,Diesel,Third Party insurance,Automatic,20.58,1995,143.0,Red,5
Hatchback,12045,2,Maruti,Maruti Swift,2021,723000,Petrol,Third Party insurance,Manual,22.38,1197,88.5,Silver,5
Sedan,60700,1,Maruti,Maruti Ciaz,2020,894999,Petrol,Third Party,Manual,20.65,1462,103.25,White,5
Sedan,85000,1,Mercedes-Benz,Mercedes-Benz C-Class,2013,1350000,Diesel,Third Party insurance,Automatic,14.84,2143,167.62,White,5
Sedan,44276,1,Honda,Honda City,2020,1320000,Petrol,Third Party insurance,Automatic,16.4,1497,76.93296,Golden Brown,5
Sedan,99000,1,Audi,Audi A4,2015,1998999,Diesel,Third Party insurance,Automatic,17.11,1968,174.33,Black,5
Sedan,78000,1,Audi,Audi A6,2015,2499000,Diesel,Third Party insurance,Automatic,17.68,1968,174.33,Black,5
Sedan,70000,2,Jaguar,Jaguar XF,2013,1700000,Diesel,Third Party insurance,Automatic,16.36,2179,187.7,White,5
Sedan,70000,1,Jaguar,Jaguar XF,2013,1800000,Diesel,Third Party insurance,Automatic,16.36,2179,187.7,White,5
Sedan,70000,1,Jaguar,Jaguar XF,2013,1750000,Diesel,Third Party insurance,Automatic,16.36,2179,187.7,White,5
Hatchback,22264,1,Maruti,Maruti Alto 800,2021,429000,Petrol,Third Party,Manual,22.05,796,47.33,White,5
Hatchback,103763,1,Maruti,Maruti Ignis,2018,376000,Petrol,Third Party insurance,Manual,20.89,1197,81.8,White,5
SUV,109000,1,Volvo,Volvo XC60,2012,1015000,Diesel,Third Party insurance,Automatic,14.7,1985,163.0,Brown,5
Hatchback,49043,2,Hyundai,Hyundai i10,2012,312000,Petrol,Third Party insurance,Manual,20.36,1197,78.9,Silver,5
Hatchback,70666,2,Maruti,Maruti Celerio,2017,492000,Petrol,Comprehensive,Automatic,23.1,998,67.04,Red,5
SUV,128000,1,Land Rover,Land Rover Range Rover Sport,2011,3700000,Diesel,Third Party insurance,Automatic,14.7,2993,241.6,Black,5
Sedan,65815,1,Maruti,Maruti Swift Dzire,2018,800000,Diesel,Comprehensive,Automatic,28.4,1248,74.02,Silver,5
Hatchback,79000,1,Maruti,Maruti Alto,2010,165000,Petrol,Third Party insurance,Manual,19.7,796,46.3,Maroon,5
Hatchback,48580,1,Maruti,Maruti Baleno,2020,831000,Petrol,Comprehensive,Automatic,21.4,1197,83.1,Others,5
Hatchback,44646,1,Hyundai,Hyundai i20,2018,691000,Petrol,Comprehensive,Manual,18.6,1197,81.83,White,5
Hatchback,71963,1,Maruti,Maruti Wagon R,2008,175000,Petrol,Comprehensive,Manual,21.79,998,67.05,Red,5
Hatchback,26678,2,Hyundai,Hyundai Grand i10,2017,493000,Petrol,Comprehensive,Manual,18.9,1197,81.86,Red,5
Sedan,152000,1,Honda,Honda City,2015,599000,Diesel,Third Party insurance,Manual,26.0,1498,98.6,White,5
SUV,101000,1,Ford,Ford Endeavour,2016,2395000,Diesel,Third Party insurance,Automatic,12.62,2198,158.0,Maroon,7
Hatchback,41000,1,Chevrolet,Chevrolet Beat,2012,320000,Diesel,Third Party insurance,Manual,25.44,936,57.6,Silver,5
SUV,109000,1,Toyota,Toyota Fortuner,2018,3150000,Diesel,Third Party insurance,Manual,14.24,2755,174.5,White,7
Sedan,83000,1,Skoda,Skoda Rapid,2017,825000,Diesel,Third Party insurance,Manual,21.13,1498,108.6,White,5
Hatchback,80000,1,Maruti,Maruti Ritz,2012,375000,Diesel,Third Party insurance,Manual,23.2,1248,73.94,Blue,5
Hatchback,94514,3,Maruti,Maruti Swift,2011,323000,Diesel,Third Party insurance,Manual,22.9,1248,74.0,Black,5
Sedan,67037,1,Maruti,Maruti Swift Dzire,2015,487000,Petrol,Third Party insurance,Manual,22.41,1197,88.5,Silver,5
SUV,120000,1,Mahindra,Mahindra Scorpio,2004,290000,Diesel,Third Party insurance,Manual,10.5,2179,120.0,Red,8
Hatchback,35540,2,Toyota,Toyota Glanza,2019,709000,Petrol,Comprehensive,Manual,22.35,1197,88.5,White,5
SUV,47627,1,Renault,Renault Captur,2019,983000,Diesel,Comprehensive,Manual,20.37,1461,108.45,Orange,5
Sedan,98000,1,Toyota,Toyota Corolla Altis,2009,450000,Petrol,Third Party insurance,Automatic,14.53,1794,138.1,White,5
Hatchback,55943,1,Hyundai,Hyundai i20,2018,672000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Silver,5
SUV,71000,1,Hyundai,Hyundai Creta,2018,1350000,Diesel,Third Party insurance,Automatic,17.01,1582,126.2,White,5
Hatchback,117924,1,Maruti,Maruti Celerio,2018,457000,Petrol,Third Party insurance,Automatic,23.1,998,67.04,Others,5
Hatchback,92195,1,Maruti,Maruti Wagon R,2013,311000,Petrol,Comprehensive,Manual,18.9,998,67.1,White,5
Sedan,40000,3,Hyundai,Hyundai Sonata,2003,150000,Petrol,Third Party insurance,Automatic,11.0,2359,162.7428,Silver,5
Hatchback,49009,1,Maruti,Maruti Swift,2018,623000,Petrol,Comprehensive,Automatic,22.56,1197,88.5,Blue,5
SUV,31650,1,Kia,Kia Sonet,2020,1090000,Petrol,Comprehensive,Automatic,18.3,998,118.36,Black,5
MUV,20000,1,Kia,Kia Carens,2022,1600000,Petrol,Third Party insurance,Manual,16.2,1353,138.05,White,7
Hatchback,70000,1,Hyundai,Hyundai i10,2009,200000,Petrol,Third Party insurance,Manual,20.36,1197,78.9,Others,5
Sedan,39000,1,Hyundai,Hyundai Verna,2018,925000,Diesel,Comprehensive,Automatic,18.0,1582,126.2,Black,5
SUV,10000,1,Mahindra,Mahindra XUV300,2022,1150000,Petrol,Third Party insurance,Automatic,16.5,1197,108.62,Others,5
SUV,93615,1,Hyundai,Hyundai Creta,2018,1150000,Diesel,Comprehensive,Automatic,17.01,1582,126.2,White,5
MUV,6400,1,Toyota,Toyota Innova Crysta,2022,2550000,Petrol,Third Party insurance,Manual,8.0,2694,163.6,White,7
Sedan,16727,2,Maruti,Maruti Ciaz,2022,894999,Petrol,Comprehensive,Manual,20.65,1462,103.25,Others,5
SUV,63334,3,Hyundai,Hyundai Creta,2019,1009000,Petrol,Third Party insurance,Manual,15.8,1591,121.3,Red,5
SUV,14000,1,Nissan,Nissan Magnite,2021,1050000,Petrol,Comprehensive,Manual,20.0,999,98.63,Red,5
Hatchback,96540,1,Maruti,Maruti Ignis,2018,441000,Petrol,Third Party insurance,Manual,20.89,1197,81.8,Blue,5
Sedan,92585,1,Toyota,Toyota Yaris,2018,759000,Petrol,Third Party insurance,Automatic,17.8,1496,105.94,White,5
SUV,53861,1,Ford,Ford Ecosport,2014,425000,Petrol,Third Party insurance,Manual,15.8,1499,110.0,Silver,5
Hatchback,65761,2,Maruti,Maruti Wagon R,2012,306000,Petrol,Third Party insurance,Manual,18.9,998,67.1,Silver,5
Sedan,67000,2,Volkswagen,Volkswagen Vento,2015,600000,Diesel,Third Party insurance,Manual,22.27,1498,108.6,Golden,5
SUV,122100,2,Jeep,Jeep Compass,2018,1385000,Diesel,Third Party,Manual,17.1,1956,170.0,Silver,5
Sedan,53873,1,Maruti,Maruti Swift Dzire,2017,736000,Diesel,Comprehensive,Automatic,28.4,1248,74.02,Brown,5
SUV,60000,1,Maruti,Maruti Vitara Brezza,2019,840000,Diesel,Third Party insurance,Manual,24.3,1248,88.5,Others,5
Hatchback,89197,2,Maruti,Maruti Swift,2013,426000,Diesel,Third Party insurance,Manual,22.9,1248,74.0,Red,5
Hatchback,30000,1,Datsun,Datsun RediGO,2020,305000,Petrol,Third Party insurance,Manual,22.7,799,53.64,Others,5
Hatchback,70000,1,Hyundai,Hyundai i20,2018,629000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Others,5
Hatchback,28700,1,Maruti,Maruti Baleno,2021,869000,Petrol,Third Party,Automatic,19.56,1197,81.8,Grey,5
Sedan,20000,2,Volkswagen,Volkswagen Virtus,2022,1850000,Petrol,Third Party insurance,Automatic,18.12,999,113.98,White,5
Hatchback,91629,1,Hyundai,Hyundai i10,2012,300000,Petrol,Comprehensive,Manual,20.36,1197,78.9,Silver,5
Hatchback,30000,1,Ford,Ford Freestyle,2021,850000,Diesel,Third Party insurance,Manual,23.8,1499,98.96,White,5
Hatchback,7058,1,Maruti,Maruti Baleno,2022,869999,Petrol,Not Available,Manual,21.01,1197,81.8,Nexa Blue,5
Sedan,86500,1,Maruti,Maruti Swift Dzire,2017,775000,Diesel,Third Party insurance,Automatic,28.4,1248,74.02,White,5
Sedan,76438,2,Honda,Honda Amaze,2015,416000,Petrol,Third Party,Manual,18.0,1198,86.7,Brown,5
SUV,24489,2,Hyundai,Hyundai Creta,2017,1025000,Petrol,Zero Dep,Manual,13.0,1591,121.3,Black,5
Hatchback,20000,1,Maruti,Maruti Swift,2022,790000,Petrol,Third Party insurance,Automatic,22.56,1197,88.5,Others,5
Sedan,110600,1,Hyundai,Hyundai Verna,2017,855000,Diesel,Comprehensive,Manual,23.9,1582,126.2,Silver,5
Hatchback,63840,2,Maruti,Maruti Baleno,2019,649000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Blue,5
Hatchback,74000,1,Hyundai,Hyundai i10,2009,229999,Petrol,Third Party insurance,Manual,20.36,1197,78.9,Red,5
Hatchback,21314,1,Tata,Tata Tiago,2021,599000,Petrol,Zero Dep,Manual,19.01,1199,84.82,Silver,5
Sedan,40007,1,Hyundai,Hyundai Verna,2017,900000,Diesel,Comprehensive,Automatic,18.0,1582,126.2,White,5
Sedan,89997,2,Maruti,Maruti Swift Dzire,2015,622000,Diesel,Third Party insurance,Manual,26.59,1248,74.0,Red,5
Hatchback,64736,1,Honda,Honda Brio,2014,362000,Petrol,Comprehensive,Manual,19.4,1198,86.8,White,5
SUV,105000,1,Audi,Audi Q3,2013,1295000,Diesel,Third Party insurance,Automatic,15.73,1968,174.33,White,5
SUV,40687,1,Maruti,Maruti SX4 S Cross,2020,964000,Petrol,Comprehensive,Manual,18.55,1462,103.25,Others,5
Sedan,33000,2,Ford,Ford Fiesta,2012,395000,Petrol,Third Party insurance,Automatic,16.97,1499,107.5,Blue,5
Hatchback,57000,1,Maruti,Maruti Celerio,2016,459999,Petrol,Third Party insurance,Automatic,23.1,998,67.04,Silver,5
MUV,120000,2,Toyota,Toyota Innova,2006,400000,Diesel,Third Party insurance,Manual,12.8,2494,100.60464,Others,8
SUV,88000,1,Kia,Kia Seltos,2019,1325000,Diesel,Third Party insurance,Manual,20.8,1493,113.43,Blue,5
Hatchback,80000,3,Hyundai,Hyundai i10,2009,215000,Petrol,Third Party insurance,Manual,20.36,1197,78.9,Others,5
SUV,49500,1,Hyundai,Hyundai Venue,2020,1050000,Petrol,Third Party insurance,Manual,18.0,998,118.35,Red,5
Hatchback,15985,1,Renault,Renault KWID,2020,465000,Petrol,Third Party insurance,Manual,21.46,999,67.06,Brown,5
Sedan,85871,2,Honda,Honda City,2015,574000,Petrol,Comprehensive,Manual,17.4,1497,117.3,Red,5
Hatchback,73665,1,Hyundai,Hyundai i10,2012,295000,Petrol,Third Party insurance,Manual,20.36,1197,78.9,Silver,5
SUV,31614,1,Land Rover,Land Rover Range Rover,2020,26000000,Petrol,Comprehensive,Automatic,13.33,2995,335.25,Black,5
Sedan,70380,1,Tata,Tata Tigor,2021,707000,Petrol,Comprehensive,Manual,19.28,1199,84.82,Blue,5
Hatchback,73202,1,Hyundai,Hyundai i20,2016,605000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Red,5
Sedan,80000,1,Honda,Honda Amaze,2016,565000,Petrol,Third Party insurance,Automatic,18.3,1199,88.76,Goldan BRWOON,5
Hatchback,58006,1,Maruti,Maruti Swift,2017,608000,Diesel,Comprehensive,Manual,25.2,1248,74.0,White,5
Hatchback,64000,1,Maruti,Maruti Swift,2019,725000,Petrol,Third Party insurance,Automatic,21.21,1197,81.8,m grey,5
Hatchback,50670,2,Honda,Honda Brio,2014,369000,Petrol,Third Party insurance,Manual,19.4,1198,86.8,White,5
Hatchback,41058,2,Hyundai,Hyundai Santro,2020,508000,Petrol,Third Party insurance,Automatic,20.3,1086,68.05,Others,5
SUV,120000,1,Renault,Renault Duster,2013,360000,Diesel,Third Party insurance,Manual,20.45,1461,83.8,White,5
Hatchback,56367,2,Maruti,Maruti Wagon R Stingray,2014,399000,Petrol,Third Party insurance,Manual,20.51,998,67.04,Silver,5
SUV,41000,1,Hyundai,Hyundai Venue,2019,919999,Petrol,Third Party insurance,Manual,18.27,998,118.35,Grey,5
Hatchback,40000,1,Hyundai,Hyundai i20,2019,740000,Petrol,Third Party insurance,Manual,18.6,1197,81.86,Blue,5
Hatchback,16000,1,Hyundai,Hyundai Grand i10,2016,625000,Petrol,Third Party insurance,Automatic,18.9,1197,82.0,Maroon,5
Hatchback,69900,1,Maruti,Maruti Celerio,2016,450000,Petrol,Third Party insurance,Automatic,23.1,998,67.04,Silver,5
Sedan,120000,1,Honda,Honda City,2016,650000,Petrol,Third Party insurance,Manual,17.8,1497,117.3,Silver,5
Hatchback,95000,1,Tata,Tata Tiago,2016,450000,Petrol,Third Party insurance,Manual,23.84,1199,84.0,Silver,5
Sedan,35000,1,Audi,Audi A3,2018,2445000,Diesel,Comprehensive,Automatic,20.38,1968,143.0,Black,5
Sedan,66000,1,Honda,Honda City,2014,675000,Petrol,Third Party insurance,Automatic,18.0,1497,117.3,White,5
Sedan,67905,1,Maruti,Maruti Ciaz,2016,652000,Diesel,Zero Dep,Manual,28.09,1248,88.5,Silver,5
Hatchback,19348,1,Hyundai,Hyundai Santro,2019,496000,Petrol,Third Party insurance,Manual,20.3,1086,68.0,Others,5
Sedan,35000,1,Honda,Honda Amaze,2017,650000,Petrol,Third Party insurance,Manual,17.8,1198,86.7,Brown,5
Sedan,30811,1,Hyundai,Hyundai Verna,2017,789000,Petrol,Comprehensive,Manual,17.01,1591,121.3,Others,5
Hatchback,73227,2,Maruti,Maruti Celerio X,2019,458000,Petrol,Zero Dep,Manual,21.63,998,67.05,Others,5
Sedan,80000,2,Tata,Tata Manza,2010,200000,Diesel,Third Party insurance,Manual,19.0,1248,88.7688,White,5
Hatchback,90184,1,Honda,Honda Brio,2012,311000,Petrol,Third Party,Manual,19.4,1198,86.8,White,5
SUV,30000,1,Maruti,Maruti SX4 S Cross,2021,1000000,Petrol,Third Party insurance,Manual,18.55,1462,103.25,Blue,5
Sedan,66039,1,Hyundai,Hyundai Verna,2016,613000,Petrol,Third Party,Manual,17.01,1591,121.3,Others,5
Sedan,120000,2,Hyundai,Hyundai Xcent,2017,390000,Diesel,Third Party insurance,Manual,25.4,1186,73.97,Others,5
Sedan,89205,2,Honda,Honda City,2013,517000,Petrol,Comprehensive,Manual,16.8,1497,116.3,Silver,5
SUV,50000,1,Hyundai,Hyundai Venue,2020,999000,Petrol,Third Party insurance,Manual,18.0,998,118.35,Others,5
Hatchback,80000,1,Maruti,Maruti Baleno,2018,740000,Petrol,Third Party insurance,Automatic,21.4,1197,83.1,Others,5
SUV,29000,1,MG,MG Hector,2020,1650000,Diesel,Third Party insurance,Manual,17.41,1956,167.68,b red,5
SUV,90000,1,BMW,BMW X1,2012,1320000,Diesel,Third Party insurance,Automatic,17.05,1995,184.0,Others,5
Sedan,120000,1,Tata,Tata Manza,2011,220000,Diesel,Third Party insurance,Manual,21.12,1248,88.8,Red,5
Hatchback,100000,2,Fiat,Fiat Avventura,2015,420000,Diesel,Third Party insurance,Manual,20.5,1248,91.72,White,5
Hatchback,56962,1,Maruti,Maruti Baleno,2017,550000,Petrol,Not Available,Automatic,21.4,1197,83.1,Granite Grey,5
Sedan,90000,1,Skoda,Skoda Rapid,2015,550000,Diesel,Third Party insurance,Automatic,21.66,1498,103.52,Others,5
Hatchback,101739,1,Volkswagen,Volkswagen Polo,2018,501999,Petrol,Comprehensive,Manual,17.74,999,75.1,White,5
Hatchback,69049,1,Tata,Tata Tiago,2019,552000,Petrol,Zero Dep,Manual,23.84,1199,83.83,Others,5
SUV,110000,1,Maruti,Maruti Vitara Brezza,2018,830000,Diesel,Third Party insurance,Manual,24.3,1248,88.5,Red,5
Sedan,56242,1,Honda,Honda Amaze,2017,579000,Petrol,Zero Dep,Manual,19.5,1199,88.76,Brown,5
SUV,124281,1,Mahindra,Mahindra XUV500,2018,1215000,Diesel,Third Party,Manual,16.0,1997,140.0,Grey,7
SUV,38000,1,Hyundai,Hyundai Venue,2019,950000,Petrol,Third Party insurance,Manual,18.27,998,118.35,White,5
SUV,84249,1,Mahindra,Mahindra Scorpio,2018,1021000,Diesel,Third Party insurance,Manual,18.27,2179,136.78,Red,7
Sedan,45000,1,BMW,BMW 3 Series,2018,2595000,Diesel,Third Party,Automatic,22.69,1995,190.0,White,5
Sedan,122117,2,Maruti,Maruti Swift Dzire,2013,421000,Petrol,Comprehensive,Manual,22.41,1197,88.5,White,5
SUV,108632,1,Ford,Ford Ecosport,2019,869999,Diesel,Comprehensive,Manual,23.0,1498,98.96,Silver,5
Sedan,10700,1,BMW,BMW 5 Series,2017,4500000,Diesel,Third Party insurance,Automatic,18.12,1995,190.0,White,5
SUV,116988,1,Ford,Ford Ecosport,2017,677000,Diesel,Third Party,Manual,22.77,1498,98.59,Black,5
Sedan,60000,1,Honda,Honda City,2014,725000,Petrol,Third Party insurance,Automatic,18.0,1497,117.3,urban titanim,5
Sedan,120000,1,Honda,Honda Amaze,2018,650000,Diesel,Third Party insurance,Manual,25.8,1498,98.6,Others,5
SUV,92000,1,Hyundai,Hyundai Creta,2016,980000,Diesel,Third Party insurance,Manual,19.67,1582,126.2,Red,5
MUV,80000,1,Mahindra,Mahindra Marazzo,2019,1100000,Diesel,Third Party insurance,Manual,17.3,1497,121.0,Others,7
Sedan,90000,2,Toyota,Toyota Corolla Altis,2009,290000,CNG,Third Party insurance,Manual,14.53,1798,138.0,Silver,5
Hatchback,110000,2,Skoda,Skoda Fabia,2014,350000,Diesel,Third Party insurance,Manual,20.86,1199,75.0,Others,5
Hatchback,70000,1,Nissan,Nissan Micra,2011,290000,Petrol,Third Party insurance,Manual,18.06,1198,75.0,Silver,5
Hatchback,72761,1,Tata,Tata Tiago,2018,590000,Diesel,Third Party insurance,Manual,27.28,1047,69.0,Orange,5
Hatchback,72473,1,Hyundai,Hyundai i10,2013,299000,Petrol,Comprehensive,Manual,20.36,1197,78.9,Silver,5
SUV,18030,1,Maruti,Maruti Brezza,2022,1252000,Petrol,Third Party,Manual,19.89,1462,101.65,Maroon,5
Sedan,63000,1,Honda,Honda Amaze,2018,875000,Diesel,Third Party insurance,Manual,27.4,1498,98.63,g brown,5
Hatchback,40404,1,Honda,Honda Jazz,2016,550000,Petrol,Third Party,Automatic,19.0,1199,88.7,Silver,5
Sedan,96407,1,Honda,Honda City,2018,969999,Petrol,Comprehensive,Automatic,18.0,1497,117.6,Brown,5
Hatchback,20000,1,Hyundai,Hyundai Grand i10,2017,590000,Petrol,Third Party insurance,Manual,18.9,1197,81.86,Others,5
Sedan,53456,1,Honda,Honda City,2017,771000,Petrol,Comprehensive,Manual,17.8,1497,117.3,Silver,5
Hatchback,91603,2,Maruti,Maruti Alto 800,2016,256999,Petrol,Comprehensive,Manual,22.05,796,47.33,White,5
Hatchback,28246,1,Toyota,Toyota Glanza,2021,767000,Petrol,Zero Dep,Manual,22.35,1197,88.5,Red,5
Sedan,171000,3,Renault,Renault Scala,2013,260000,Diesel,Third Party insurance,Manual,21.64,1461,84.8,Silver,5
Hatchback,30224,1,Tata,Tata Tiago,2021,581000,Petrol,Third Party,Manual,19.01,1199,84.82,Red,5
Sedan,70000,1,Honda,Honda City,2017,1025000,Diesel,Third Party insurance,Manual,25.6,1498,97.9,Others,5
Hatchback,120000,3,Hyundai,Hyundai i20,2013,400000,Diesel,Third Party insurance,Manual,21.27,1396,88.76,Others,5
SUV,120000,2,Maruti,Maruti Vitara Brezza,2017,750000,Diesel,Third Party insurance,Manual,24.3,1248,88.5,Black,5
Sedan,80000,2,Skoda,Skoda Rapid,2020,1000000,Diesel,Third Party insurance,Manual,21.13,1498,108.6,Others,5
Sedan,49000,1,Skoda,Skoda Octavia,2019,2150000,Petrol,Third Party insurance,Automatic,15.1,1798,178.0,beige,5
Hatchback,70000,1,Hyundai,Hyundai i20,2019,660000,Petrol,Third Party insurance,Manual,18.6,1197,81.86,Others,5
SUV,85838,1,Ford,Ford Ecosport,2014,662000,Diesel,Third Party insurance,Manual,22.7,1498,89.84,White,5
Hatchback,68000,1,Nissan,Nissan Micra Active,2016,395000,Petrol,Third Party insurance,Manual,19.69,1198,67.04,Blue,5
Hatchback,38607,2,Maruti,Maruti Celerio,2018,513999,Petrol,Comprehensive,Automatic,23.1,998,67.04,Silver,5
Hatchback,48934,2,Hyundai,Hyundai i20,2019,772000,Petrol,Third Party insurance,Automatic,17.4,1197,81.86,White,5
Hatchback,73000,1,Hyundai,Hyundai i20,2018,680000,Petrol,Third Party insurance,Manual,18.6,1197,81.86,Red,5
Hatchback,31933,2,Maruti,Maruti Alto 800,2014,254000,Petrol,Third Party insurance,Manual,22.05,796,47.33,Red,5
Hatchback,54959,1,Maruti,Maruti Wagon R,2013,311000,Petrol,Third Party insurance,Manual,18.9,998,67.1,Blue,5
Sedan,49000,1,Jaguar,Jaguar XF,2014,2150000,Diesel,Third Party insurance,Automatic,14.74,2993,270.9,Blue,5
Sedan,59261,1,Honda,Honda City,2017,1015000,Petrol,Zero Dep,Automatic,18.0,1497,117.3,Silver,5
Sedan,42000,1,Audi,Audi A3,2019,2850000,Diesel,Third Party insurance,Automatic,20.38,1968,143.0,White,5
Hatchback,73889,1,Maruti,Maruti Swift,2014,461000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Red,5
Hatchback,44363,2,Renault,Renault KWID,2019,372000,Petrol,Third Party,Manual,22.3,799,53.26,White,5
Sedan,54000,1,Mercedes-Benz,Mercedes-Benz E-Class,2011,1450000,Diesel,Third Party insurance,Automatic,14.21,2143,203.0,Black,5
Sedan,50151,1,Hyundai,Hyundai Verna,2017,802999,Petrol,Third Party,Manual,17.01,1591,121.3,Black,5
Hatchback,120000,1,Hyundai,Hyundai Santro Xing,2010,220000,LPG,Third Party insurance,Manual,13.45,1086,62.1,Others,5
Sedan,92000,1,Volvo,Volvo S60,2012,1150000,Diesel,Third Party insurance,Automatic,13.2,2400,215.0,Silver,5
Sedan,51000,1,Jaguar,Jaguar XF,2017,2995000,Diesel,Comprehensive,Automatic,19.33,1999,177.0,White,5
SUV,70000,1,Mercedes-Benz,Mercedes-Benz GLE,2018,6950000,Petrol,Third Party insurance,Automatic,8.9,2996,384.87,Blue,5
SUV,72253,1,Hyundai,Hyundai Venue,2019,900000,Petrol,Not Available,Manual,18.27,998,118.35,Blue,5
SUV,51757,1,Mahindra,Mahindra XUV500,2015,1400000,Diesel,Not Available,Manual,16.0,2179,140.0,Purple,7
Hatchback,46000,1,Chevrolet,Chevrolet Beat,2012,295000,Petrol,Third Party insurance,Manual,18.6,1199,79.4,Grey,5
SUV,24648,1,Tata,Tata Harrier,2022,1964999,Diesel,Third Party,Manual,16.35,1956,167.67,White,5
Hatchback,61201,1,Maruti,Maruti Wagon R,2013,306000,Petrol,Comprehensive,Manual,20.51,998,67.04,Others,5
SUV,23000,1,Tata,Tata Harrier,2021,2014999,Diesel,Third Party insurance,Manual,16.35,1956,167.67,Red,5
Hatchback,46563,2,Maruti,Maruti Wagon R,2016,366000,Petrol,Third Party,Manual,20.51,998,67.04,Red,5
Hatchback,41085,1,Hyundai,Hyundai i20,2016,645000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Red,5
Hatchback,90000,1,Ford,Ford Figo,2010,299000,Diesel,Third Party insurance,Manual,20.0,1399,68.0,Green,5
Hatchback,50260,1,Hyundai,Hyundai i20,2013,423000,Petrol,Comprehensive,Manual,18.5,1197,82.85,White,5
Hatchback,55000,1,Ford,Ford Figo,2010,295000,Petrol,Third Party insurance,Manual,15.6,1196,70.0,Grey,5
Hatchback,107913,2,Maruti,Maruti Celerio,2014,328000,Petrol,Third Party insurance,Manual,25.24,998,65.71,Red,5
Hatchback,52858,1,Maruti,Maruti Swift,2017,565000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Silver,5
Sedan,50000,1,BMW,BMW 3 Series,2014,2250000,Diesel,Third Party insurance,Automatic,19.59,1995,184.0,Brown,5
