Car_type,Kms_driven,No_of_owners,Car_name,Car_model,Model_Year,Car_price,Fuel_type,Insurance_type,Transmission,Mileage,Engine,Max_power,Color,Seating_capacity
Sedan,59514,1,Maruti,Maruti Swift Dzire,2014,499000,Petrol,Third Party,Manual,22.41,1197,88.5,Black,5
SUV,10000,1,Renault,Renault Kiger,2022,815000,Petrol,Third Party insurance,Automatic,19.03,999,71.01,Others,5
Hatchback,36743,1,Maruti,Maruti Baleno,2020,719000,Petrol,Third Party insurance,Manual,21.01,1197,81.8,Silver,5
Hatchback,83046,1,Maruti,Maruti Celerio,2015,372000,Petrol,Comprehensive,Manual,25.24,998,65.71,Silver,5
Hatchback,10000,1,Maruti,Maruti Celerio,2018,515000,Petrol,Third Party insurance,Automatic,23.1,998,67.04,Others,5
Hatchback,59420,2,Honda,Honda Jazz,2016,554000,Petrol,Third Party,Manual,18.7,1199,88.7,Silver,5
Sedan,4545,1,Tata,Tata Tigor,2023,700000,Petrol,Third Party insurance,Manual,20.3,1199,83.81,Grey,5
Hatchback,70404,1,Maruti,Maruti Swift,2011,409999,Petrol,Third Party insurance,Manual,22.38,1197,88.5,Silver,5
Sedan,39725,1,Maruti,Maruti Ciaz,2016,685000,Petrol,Third Party insurance,Manual,20.73,1373,91.1,Silver,5
Sedan,10000,1,BMW,BMW 3 Series,2022,5500000,Petrol,Third Party insurance,Automatic,16.13,1998,254.79,Others,5
SUV,10000,1,Kia,Kia Seltos,2022,1800000,Diesel,Third Party insurance,Automatic,17.8,1493,113.42,Others,5
Hatchback,60000,2,Maruti,Maruti Wagon R,2006,180000,Petrol,Third Party insurance,Manual,18.9,998,67.1,Others,5
SUV,50000,2,Ford,Ford Ecosport,2018,765000,Petrol,Third Party insurance,Manual,17.0,1497,121.31,Others,5
SUV,10000,1,MG,MG Hector,2023,1950000,Petrol,Comprehensive,Manual,13.79,1451,141.0,Others,5
Sedan,50000,3,Hyundai,Hyundai Elantra,2013,491000,Petrol,Third Party insurance,Manual,16.3,1797,147.5,Others,5
SUV,23272,1,Ford,Ford Ecosport,2021,1175000,Diesel,Third Party insurance,Manual,21.7,1498,98.96,Silver,5
SUV,8407,1,Ford,Ford Ecosport,2020,999000,Petrol,Comprehensive,Manual,15.9,1496,120.69,Brown,5
Hatchback,50000,1,Maruti,Maruti Swift,2018,715000,Petrol,Third Party insurance,Automatic,21.21,1197,81.8,Others,5
Sedan,10000,1,Audi,Audi A4,2018,3400000,Diesel,Third Party insurance,Automatic,18.25,1968,187.74,Others,5
SUV,14881,1,Hyundai,Hyundai Creta,2021,1779000,Petrol,Comprehensive,Automatic,18.25,1353,138.12,Black,5
Hatchback,54305,1,Hyundai,Hyundai i20,2012,404000,Petrol,Third Party insurance,Manual,18.5,1197,82.85,Silver,5
Hatchback,50000,2,Hyundai,Hyundai i10,2016,358000,Petrol,Third Party insurance,Manual,19.81,1086,68.05,Others,5
Hatchback,64998,1,Maruti,Maruti Ignis,2017,581000,Petrol,Third Party insurance,Automatic,20.89,1197,81.8,Blue,5
Hatchback,75940,1,Hyundai,Hyundai i20,2015,630000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Red,5
Hatchback,25639,1,Honda,Honda Jazz,2016,560000,Petrol,Comprehensive,Manual,18.7,1199,88.7,Grey,5
SUV,44107,1,Mahindra,Mahindra XUV500,2019,1551000,Diesel,Comprehensive,Manual,15.1,2179,152.87,Silver,7
Sedan,60000,2,Hyundai,Hyundai Verna,2014,525000,Petrol,Third Party insurance,Manual,17.01,1591,121.3,Others,5
Hatchback,41594,1,Maruti,Maruti Celerio,2018,501000,Petrol,Comprehensive,Manual,23.1,998,67.04,Others,5
Hatchback,24786,2,Maruti,Maruti Wagon R,2020,617000,Petrol,Comprehensive,Automatic,20.52,1197,81.8,White,5
Hatchback,56000,1,Maruti,Maruti Alto K10,2017,365000,Petrol,Third Party insurance,Manual,23.95,998,67.05,Grey,5
Sedan,90000,1,Honda,Honda City,2018,994999,Petrol,Comprehensive,Automatic,18.3,1498,119.35,White,5
Hatchback,31000,2,Hyundai,Hyundai i20,2019,775000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Orange,5
SUV,30000,2,Jaguar,Jaguar F-Pace,2018,4700000,Diesel,Comprehensive,Automatic,16.38,1999,177.0,Silver,5
Sedan,36000,1,Hyundai,Hyundai Verna,2017,770000,Petrol,Comprehensive,Manual,17.7,1591,121.3,Maroon,5
Hatchback,19065,1,Maruti,Maruti Swift,2018,725000,Petrol,Third Party insurance,Manual,22.0,1197,81.8,Grey,5
Hatchback,30538,1,Honda,Honda Jazz,2019,840000,Petrol,Third Party,Automatic,18.2,1199,88.7,White,5
Hatchback,48891,2,Hyundai,Hyundai i20,2018,799000,Petrol,Comprehensive,Manual,18.6,1197,81.86,Red,5
Hatchback,60000,2,Mercedes-Benz,Mercedes-Benz A Class,2014,1380000,Petrol,Zero Dep,Automatic,15.5,1595,120.7,Others,5
Hatchback,26676,1,Maruti,Maruti Swift,2018,696000,Petrol,Third Party insurance,Manual,22.0,1197,81.8,White,5
Hatchback,35647,1,Maruti,Maruti Swift,2015,576000,Petrol,Third Party insurance,Manual,22.38,1197,88.5,Red,5
Hatchback,63825,1,Toyota,Toyota Glanza,2020,721000,Petrol,Comprehensive,Manual,22.35,1197,88.5,Red,5
Sedan,31346,2,Honda,Honda City,2018,994999,Petrol,Comprehensive,Manual,17.4,1497,117.6,Brown,5
Hatchback,79349,2,Hyundai,Hyundai i20,2015,594000,Petrol,Comprehensive,Manual,18.6,1197,81.83,Silver,5
SUV,88203,1,Mahindra,Mahindra XUV500,2015,927000,Diesel,Third Party insurance,Manual,15.1,2179,140.0,Red,7
SUV,37370,1,Audi,Audi Q3,2018,3275000,Diesel,Zero Dep,Automatic,15.17,1968,181.0,Blue,5
Hatchback,52228,1,Maruti,Maruti Wagon R,2015,426000,Petrol,Comprehensive,Manual,20.51,998,67.04,Red,5
SUV,70000,1,Hyundai,Hyundai Creta,2015,1100000,Diesel,Third Party insurance,Automatic,17.01,1582,126.2,Others,5
SUV,40542,1,Nissan,Nissan Magnite,2022,905000,Petrol,Third Party insurance,Manual,20.0,999,98.63,Silver,5
SUV,47936,1,Renault,Renault Duster,2019,848000,Petrol,Third Party insurance,Automatic,14.99,1498,104.5,Silver,5
SUV,10000,3,Maruti,Maruti Gypsy,1995,400000,Petrol,Third Party insurance,Manual,14.99,1498,104.5,Silver,6
Sedan,70000,2,Skoda,Skoda Superb,2008,575000,Diesel,Comprehensive,Automatic,11.9,2496,163.2,Others,5
Sedan,110000,5,Honda,Honda City,2013,400000,Petrol,Third Party insurance,Manual,16.8,1497,116.3,White,5
SUV,10000,3,Maruti,Maruti Gypsy,1995,400000,Petrol,Third Party insurance,Manual,16.8,1497,116.3,White,8
SUV,45000,2,Hyundai,Hyundai Creta,2016,894999,Petrol,Comprehensive,Manual,15.29,1591,121.3,White,5
SUV,20469,1,Hyundai,Hyundai Venue,2019,1099000,Petrol,Third Party insurance,Manual,18.27,998,118.35,Blue,5
Hatchback,60000,1,Hyundai,Hyundai i20,2011,425000,Petrol,Third Party insurance,Manual,17.0,1197,80.0,Others,5
Sedan,70000,2,Maruti,Maruti Swift Dzire,2012,445000,Petrol,Comprehensive,Manual,19.1,1197,85.8,Blue,5
Sedan,150000,4,Skoda,Skoda Rapid,2014,320000,Diesel,Comprehensive,Manual,20.5,1598,103.5,Others,5
Sedan,46258,2,Volkswagen,Volkswagen Vento,2017,775000,Petrol,Comprehensive,Manual,16.09,1598,103.2,Grey,5
Hatchback,54242,3,Maruti,Maruti Wagon R,2013,327000,Petrol,Comprehensive,Manual,18.9,998,67.1,Silver,5
Hatchback,90727,1,Honda,Honda Jazz,2017,661000,Petrol,Third Party,Automatic,19.0,1199,88.7,Brown,5
SUV,100000,1,Mahindra,Mahindra XUV500,2012,775000,Diesel,Third Party insurance,Manual,15.1,2179,140.0,White,7
Sedan,31003,1,Maruti,Maruti Swift Dzire,2017,682000,Petrol,Comprehensive,Manual,21.21,1197,81.8,Brown,5
Hatchback,24233,1,Hyundai,Hyundai Grand i10,2017,577000,Petrol,Comprehensive,Manual,18.9,1197,81.86,Orange,5
Hatchback,90000,3,Volkswagen,Volkswagen Polo,2015,500000,Petrol,Third Party,Manual,16.47,1198,74.0,Others,5
Hatchback,36983,1,Honda,Honda Jazz,2017,679000,Petrol,Zero Dep,Manual,18.7,1199,88.7,Red,5
Hatchback,68915,1,Mercedes-Benz,Mercedes-Benz B Class,2014,1445000,Diesel,Third Party insurance,Automatic,14.8,2143,120.7,Grey,5
Hatchback,5440,1,Maruti,Maruti Swift,2021,776000,Petrol,Third Party insurance,Manual,22.38,1197,88.5,Silver,5
Hatchback,8096,1,Tata,Tata Tiago,2021,690000,Petrol,Third Party insurance,Manual,20.09,1199,84.82,Blue,5
Sedan,120000,2,Skoda,Skoda Rapid,2012,380000,Diesel,Comprehensive,Manual,20.5,1598,103.5,Others,5
SUV,60000,3,Renault,Renault Duster,2014,560000,Petrol,Comprehensive,Manual,13.24,1598,102.57,Others,5
SUV,120000,1,Tata,Tata Safari Storme,2017,1125000,Diesel,Third Party insurance,Manual,14.1,2179,147.94,Others,7
MUV,125903,2,Renault,Renault Lodgy,2015,515000,Diesel,Third Party insurance,Manual,19.98,1461,108.5,Blue,7
Hatchback,33040,2,Hyundai,Hyundai i20,2018,799000,Petrol,Third Party insurance,Manual,18.6,1197,81.86,White,5
SUV,110000,2,Toyota,Toyota Fortuner,2009,1200000,Diesel,Third Party insurance,Manual,11.5,2982,171.0,White,7
Hatchback,30722,1,Hyundai,Hyundai i20,2019,835000,Diesel,Comprehensive,Manual,22.54,1396,88.76,White,5
Sedan,80000,1,Honda,Honda City,2016,750000,Diesel,Comprehensive,Manual,26.0,1498,98.6,Others,5
SUV,120000,2,Toyota,Toyota Fortuner,2009,1275000,Diesel,Comprehensive,Manual,11.5,2982,171.0,Others,7
Sedan,33000,2,Mercedes-Benz,Mercedes-Benz E-Class,2017,3075000,Diesel,Comprehensive,Automatic,14.21,2143,203.0,White,5
Sedan,58778,1,Honda,Honda City,2014,527000,Petrol,Comprehensive,Manual,17.4,1497,117.3,Others,5
Hatchback,51395,1,Maruti,Maruti S-Presso,2019,426000,Petrol,Comprehensive,Manual,21.7,998,65.71,Silver,5
SUV,100000,2,Ford,Ford Ecosport,2015,625000,Petrol,Comprehensive,Automatic,14.7,1496,120.69,White,5
Sedan,65881,2,Maruti,Maruti Swift Dzire,2013,447000,Petrol,Comprehensive,Manual,22.41,1197,88.5,Black,5
Hatchback,49934,2,Maruti,Maruti Swift,2014,552000,Petrol,1,Manual,22.38,1197,88.5,White,5
Sedan,91000,2,Honda,Honda City,2016,795000,Diesel,Third Party insurance,Manual,26.0,1498,98.6,White,5
Hatchback,61576,2,Maruti,Maruti Celerio X,2018,459000,Petrol,Comprehensive,Manual,21.63,998,67.0,White,5
Sedan,114321,2,Maruti,Maruti Ciaz,2016,700000,Petrol,Comprehensive,Manual,20.73,1373,91.1,White,5
Hatchback,53125,1,Maruti,Maruti S-Presso,2019,405000,Petrol,Comprehensive,Manual,21.7,998,65.71,White,5
Hatchback,36462,1,Renault,Renault KWID,2020,536000,Petrol,Comprehensive,Automatic,22.0,999,67.0,Red,5
SUV,97542,1,Mercedes-Benz,Mercedes-Benz M-Class,2014,2400000,Diesel,Third Party insurance,Automatic,15.26,2143,203.2,Blue,5
SUV,89000,1,Mercedes-Benz,Mercedes-Benz GLE,2017,4745000,Diesel,Third Party,Automatic,11.57,2987,254.79,White,5
SUV,13000,2,Renault,Renault Duster,2018,894999,Petrol,Comprehensive,Manual,14.99,1498,104.5,White,5
Sedan,41000,1,Hyundai,Hyundai Verna,2018,1375000,Diesel,Comprehensive,Manual,22.0,1582,126.2,Black,5
Hatchback,94471,1,Volkswagen,Volkswagen Polo,2017,880000,Petrol,Third Party insurance,Automatic,17.21,1197,103.5,Red,5
MUV,58000,1,Toyota,Toyota Innova,2011,1030000,Diesel,Comprehensive,Manual,12.8,2494,102.0,Maroon,7
Hatchback,46000,1,Maruti,Maruti Wagon R,2016,475000,Petrol,Third Party insurance,Manual,20.52,1197,81.8,Brown,5
SUV,10000,1,MG,MG Astor,2022,1150000,Petrol,Third Party,Manual,20.52,1498,108.49,Black,5
SUV,36531,1,Mercedes-Benz,Mercedes-Benz GLC,2020,5675000,Diesel,Comprehensive,Automatic,20.52,1950,194.0,White,5
SUV,50000,1,Toyota,Toyota Urban cruiser,2021,960000,Petrol,Third Party insurance,Manual,17.03,1462,103.26,White,5
Hatchback,36004,2,Maruti,Maruti Celerio,2020,532000,Petrol,Comprehensive,Manual,21.63,998,67.05,Silver,5
Sedan,58808,2,Honda,Honda City,2016,651000,Petrol,Third Party,Manual,17.8,1497,117.3,White,5
Sedan,10000,1,Mercedes-Benz,Mercedes-Benz C-Class,2017,3200000,Diesel,Third Party insurance,Automatic,19.27,2143,170.0,Blue,5
Hatchback,31983,1,Hyundai,Hyundai i20,2016,715000,Petrol,Comprehensive,Manual,18.6,1197,81.83,Silver,5
SUV,78536,1,Maruti,Maruti Vitara Brezza,2016,740000,Diesel,Third Party insurance,Manual,24.3,1248,88.5,Maroon,5
SUV,20000,1,Kia,Kia Seltos,2022,1700000,Diesel,Comprehensive,Manual,20.8,1493,113.43,Others,5
Sedan,54134,2,Maruti,Maruti Swift Dzire,2013,455000,Petrol,Comprehensive,Manual,22.41,1197,88.5,Black,5
SUV,10000,1,Kia,Kia Seltos,2021,1698999,Petrol,Third Party insurance,Automatic,16.8,1497,113.42,Others,5
Hatchback,27227,2,Hyundai,Hyundai Grand i10,2019,524000,Petrol,Third Party insurance,Manual,18.9,1197,81.86,Red,5
SUV,25508,1,Jeep,Jeep Compass,2019,1764999,Petrol,Third Party insurance,Automatic,16.0,1368,160.0,Grey,5
Hatchback,30000,1,Hyundai,Hyundai i20,2017,525000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Others,5
SUV,20000,1,Kia,Kia Seltos,2019,1600000,Petrol,Third Party insurance,Automatic,16.5,1353,138.08,Gray,5
Sedan,100000,2,Volkswagen,Volkswagen Vento,2012,360000,Diesel,Comprehensive,Manual,20.54,1598,103.6,Blue,5
SUV,20000,1,Mahindra,Mahindra Thar,2021,1650000,Petrol,Third Party insurance,Automatic,20.54,1997,150.0,Others,4
Hatchback,50000,1,Hyundai,Hyundai i20,2011,409999,Petrol,Third Party,Manual,17.0,1197,80.0,Others,5
Sedan,36000,1,Mercedes-Benz,Mercedes-Benz CLA,2018,3150000,Diesel,Third Party insurance,Automatic,17.9,2143,136.0,White,5
Hatchback,40000,1,Hyundai,Hyundai i20,2019,850000,Diesel,Comprehensive,Manual,22.54,1396,88.76,Others,5
SUV,19047,1,Hyundai,Hyundai Venue,2021,1260000,Petrol,Comprehensive,Automatic,18.15,998,118.35,Red,5
SUV,50000,1,Tata,Tata Nexon,2020,850000,Petrol,Third Party insurance,Manual,17.0,1198,108.5,Others,5
Hatchback,64453,1,Maruti,Maruti Celerio,2018,493000,Petrol,Zero Dep,Automatic,23.1,998,67.04,Red,5
Hatchback,43387,1,Honda,Honda Brio,2018,505000,Petrol,Comprehensive,Manual,18.5,1198,86.8,White,5
Hatchback,36538,1,Maruti,Maruti Baleno,2020,825000,Petrol,Third Party insurance,Automatic,19.56,1197,81.8,White,5
Hatchback,36787,2,Hyundai,Hyundai i20 Active,2017,682000,Petrol,Comprehensive,Manual,17.19,1197,81.86,Brown,5
Hatchback,32112,2,Maruti,Maruti Celerio,2018,486000,Petrol,Third Party insurance,Manual,25.24,998,65.71,Red,5
SUV,30000,1,Hyundai,Hyundai Creta,2022,1800000,Petrol,Zero Dep,Manual,25.24,1497,113.18,Black,5
Hatchback,53701,1,Hyundai,Hyundai Grand i10,2017,540000,Petrol,Third Party insurance,Manual,18.9,1197,81.86,Silver,5
Hatchback,30000,2,Hyundai,Hyundai Grand i10,2018,530000,Petrol,Third Party insurance,Manual,18.9,1197,81.86,Others,5
Hatchback,26085,2,Maruti,Maruti Alto 800,2020,407000,Petrol,Third Party insurance,Manual,22.05,796,47.33,Red,5
Hatchback,46894,3,Hyundai,Hyundai Grand i10,2016,453000,Petrol,Comprehensive,Manual,18.9,1197,82.0,Red,5
SUV,30000,1,Kia,Kia Sonet,2021,1010000,Petrol,Comprehensive,Manual,18.2,998,118.36,Others,5
SUV,53692,2,Honda,Honda CR-V,2017,1675000,Petrol,Comprehensive,Automatic,12.0,2354,187.4,White,5
SUV,37809,2,Mahindra,Mahindra XUV500,2018,1645000,Diesel,Comprehensive,Automatic,15.1,2179,152.87,Brown,7
Hatchback,33000,1,Tata,Tata Tiago,2018,625000,Petrol,Comprehensive,Automatic,23.84,1199,83.83,Brown,5
Hatchback,30813,1,Maruti,Maruti Wagon R,2022,635000,Petrol,Third Party insurance,Manual,20.52,1197,81.8,White,5
Sedan,56254,1,Hyundai,Hyundai Verna,2013,550000,Diesel,Third Party insurance,Manual,23.9,1582,126.2,Silver,5
Sedan,58000,1,Mercedes-Benz,Mercedes-Benz CLA,2017,2450000,Diesel,Third Party insurance,Automatic,17.9,2143,136.0,White,5
Sedan,15727,2,Maruti,Maruti Ciaz,2020,1025000,Petrol,Comprehensive,Automatic,20.04,1462,103.25,Grey,5
Hatchback,20000,1,Mahindra,Mahindra e2o Plus,2017,550000,Electric,Comprehensive,Automatic,110.0,1462,25.4,Red,4
Hatchback,150,1,MG,MG Comet EV,2023,950000,Electric,Third Party,Automatic,110.0,0,41.42,Grey,4
Hatchback,21113,1,Hyundai,Hyundai i20,2021,977000,Petrol,Comprehensive,Manual,20.0,998,118.36,Red,5
Sedan,71775,1,Hyundai,Hyundai Elantra,2021,1705000,Diesel,Zero Dep,Manual,14.59,1493,113.45,White,5
Hatchback,59882,1,Maruti,Maruti Swift,2018,667000,Petrol,Comprehensive,Automatic,22.56,1197,88.5,Silver,5
Hatchback,24463,2,Hyundai,Hyundai Grand i10,2014,494000,Petrol,Third Party insurance,Automatic,18.9,1197,82.0,Silver,5
Sedan,72352,1,Honda,Honda City,2015,636000,Petrol,Third Party insurance,Manual,17.4,1497,117.3,Silver,5
SUV,90928,1,Ford,Ford Ecosport,2017,792000,Diesel,Third Party insurance,Manual,23.0,1498,98.96,Blue,5
SUV,10000,2,Nissan,Nissan Magnite,2021,695000,Petrol,Comprehensive,Manual,20.0,999,98.63,Others,5
Hatchback,60000,2,Ford,Ford Figo,2014,360000,Petrol,Comprehensive,Manual,15.6,1196,70.02,Others,5
Minivans,80000,5,Maruti,Maruti Omni,1998,58000,Petrol,Third Party insurance,Manual,14.0,796,35.0,Other,5
SUV,117530,1,Maruti,Maruti Vitara Brezza,2016,827000,Diesel,Zero Dep,Manual,24.3,1248,88.5,Red,5
Hatchback,102814,1,Maruti,Maruti Swift,2011,382000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Red,5
Hatchback,20000,1,Tata,Tata Tiago,2021,650000,Petrol,Third Party insurance,Manual,19.01,1199,84.82,Blue,5
Hatchback,34801,1,Maruti,Maruti Celerio,2017,512000,Petrol,Third Party,Automatic,23.1,998,67.04,Blue,5
Hatchback,51877,3,Maruti,Maruti Celerio,2018,463000,Petrol,Third Party insurance,Manual,25.24,998,65.71,Silver,5
Sedan,10000,1,Hyundai,Hyundai Verna,2023,1500000,Petrol,Third Party insurance,Automatic,18.45,1497,113.18,Others,5
Hatchback,17125,2,Maruti,Maruti Celerio X,2018,525000,Petrol,Comprehensive,Manual,21.63,998,67.0,Silver,5
SUV,30000,1,Renault,Renault Duster,2014,459999,Diesel,Third Party insurance,Manual,20.45,1461,83.8,Others,5
Hatchback,50318,1,Maruti,Maruti Baleno,2016,627000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Silver,5
Sedan,46123,1,Hyundai,Hyundai Verna,2012,511000,Petrol,Comprehensive,Manual,17.01,1591,121.3,Silver,5
Hatchback,120000,3,Hyundai,Hyundai Getz,2006,55000,Petrol,Third Party insurance,Manual,15.3,1341,83.0,Gray,5
Hatchback,70000,2,Hyundai,Hyundai i20,2015,600000,Diesel,Third Party insurance,Manual,22.54,1396,88.73,Others,5
Sedan,33360,1,Volkswagen,Volkswagen Jetta,2014,1285000,Diesel,Third Party insurance,Automatic,16.96,1968,138.03,Blue,5
SUV,21800,1,Volkswagen,Volkswagen Tiguan,2022,3150000,Petrol,Third Party insurance,Automatic,12.65,1984,187.74,Black,5
Hatchback,10000,1,Tata,Tata Altroz,2023,750000,Petrol,Third Party insurance,Manual,19.33,1199,86.83,Red,5
Hatchback,60000,3,Hyundai,Hyundai Santro Xing,2006,130000,Petrol,Third Party insurance,Manual,19.33,1086,86.83,Others,5
SUV,10000,1,Tata,Tata Nexon EV Max,2023,1800000,Electric,Third Party insurance,Automatic,19.33,0,141.04,Others,5
Hatchback,11045,1,Hyundai,Hyundai i20,2021,985000,Petrol,Comprehensive,Automatic,19.65,1197,86.76,White,5
Sedan,51406,1,Volkswagen,Volkswagen Vento,2018,1044999,Diesel,Comprehensive,Automatic,22.15,1498,108.6,Blue,5
Hatchback,70000,1,Tata,Tata Indica V2,2012,200000,Diesel,Third Party insurance,Manual,25.0,1396,69.0,Red,5
Hatchback,26031,1,Maruti,Maruti Baleno,2017,710000,Petrol,Zero Dep,Manual,21.4,1197,83.1,Blue,5
Hatchback,30740,1,Maruti,Maruti Swift,2016,586000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Silver,5
SUV,20000,1,MG,MG Astor,2022,1500000,Petrol,Third Party insurance,Automatic,14.82,1498,108.49,Others,5
Hatchback,65909,1,Maruti,Maruti Ignis,2017,584000,Petrol,Comprehensive,Automatic,20.89,1197,81.8,White,5
Hatchback,140590,1,Hyundai,Hyundai i20,2013,409000,Petrol,Third Party insurance,Manual,18.5,1197,82.85,Blue,5
MUV,32953,2,Toyota,Toyota Innova Crysta,2019,2175000,Petrol,Zero Dep,Automatic,10.75,2694,163.7,Silver,7
Sedan,51801,1,Maruti,Maruti Swift Dzire,2019,738000,Petrol,Comprehensive,Automatic,21.21,1197,81.8,Silver,5
Sedan,80000,1,Hyundai,Hyundai Xcent,2015,380000,Diesel,Third Party insurance,Manual,24.4,1120,71.0,Others,5
Hatchback,62621,1,Hyundai,Hyundai i20,2017,656000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Blue,5
Hatchback,79068,1,Maruti,Maruti Swift,2014,483000,Petrol,Third Party insurance,Manual,22.38,1197,88.5,Red,5
Hatchback,50000,1,Maruti,Maruti Swift,2018,509999,Petrol,Third Party insurance,Manual,22.0,1197,81.8,Others,5
Sedan,30000,2,Volkswagen,Volkswagen Ameo,2018,750000,Diesel,Third Party insurance,Automatic,21.73,1498,108.62,Others,5
Hatchback,72000,2,Hyundai,Hyundai i10,2008,185000,Petrol,Third Party insurance,Manual,19.81,1086,68.05,Gold,5
Hatchback,80000,2,Hyundai,Hyundai i10,2008,180000,Petrol,Comprehensive,Manual,19.81,1086,68.05,Others,5
MUV,10000,1,Toyota,Toyota Innova Crysta,2021,1900000,Petrol,Third Party insurance,Manual,8.0,2694,163.6,Others,8
SUV,20000,1,Tata,Tata Harrier,2022,2100000,Diesel,Third Party insurance,Automatic,14.6,1956,167.67,Others,5
SUV,36314,2,Mahindra,Mahindra XUV500,2016,1245000,Diesel,Comprehensive,Automatic,16.0,2179,140.0,Orange,7
Hatchback,67000,1,Volkswagen,Volkswagen Polo,2010,300000,Petrol,Comprehensive,Manual,16.47,1198,73.9,Red,5
SUV,30000,1,Tata,Tata Nexon EV Prime,2020,1350000,Electric,Comprehensive,Automatic,16.47,0,127.0,Others,5
SUV,21236,1,Tata,Tata Nexon EV Prime,2022,1450000,Electric,Third Party insurance,Automatic,16.47,0,127.0,White,5
Hatchback,47488,2,Maruti,Maruti Ignis,2017,546000,Petrol,Comprehensive,Automatic,20.89,1197,81.8,Silver,5
Hatchback,56814,1,Honda,Honda Jazz,2016,533000,Petrol,Comprehensive,Manual,18.7,1199,88.7,Red,5
Sedan,90000,1,Honda,Honda City,2004,160000,Petrol,Third Party insurance,Automatic,14.5,1493,100.0,Gray,5
Hatchback,63206,1,Hyundai,Hyundai i10,2012,332000,Petrol,Comprehensive,Manual,20.36,1197,78.9,White,5
Sedan,61103,2,Maruti,Maruti Ciaz,2018,809000,Petrol,Third Party insurance,Manual,21.56,1462,103.25,Silver,5
Hatchback,70000,1,Maruti,Maruti Alto,2008,200000,Petrol,Comprehensive,Manual,19.7,796,46.3,Black,5
Hatchback,112268,3,Maruti,Maruti Celerio,2015,347000,Petrol,Comprehensive,Automatic,23.1,998,67.04,White,5
Hatchback,70000,2,Maruti,Maruti Swift,2006,150000,Petrol,Third Party insurance,Manual,16.1,1298,88.2,Others,5
SUV,97346,1,Volkswagen,Volkswagen Taigun,2021,1359000,Petrol,Third Party insurance,Manual,20.08,999,113.98,Silver,5
Hatchback,36977,2,Hyundai,Hyundai Grand i10,2018,543000,Petrol,Third Party insurance,Manual,18.9,1197,81.86,Others,5
Hatchback,70000,3,Maruti,Maruti Swift,2006,150000,Petrol,Third Party insurance,Manual,16.1,1298,88.2,Others,5
Hatchback,60000,2,Hyundai,Hyundai i20,2013,475000,Diesel,Third Party insurance,Manual,21.27,1396,88.76,Others,5
Hatchback,80000,2,Hyundai,Hyundai Santro,2003,110000,Petrol,Third Party insurance,Manual,21.27,1086,88.76,Others,5
Hatchback,35000,2,Renault,Renault KWID,2016,350000,Petrol,Comprehensive,Automatic,24.04,999,67.0,Silver,5
Hatchback,100000,3,Hyundai,Hyundai Getz,2006,135000,Petrol,Comprehensive,Manual,15.3,1341,61.0,Black,5
Hatchback,90000,2,Maruti,Maruti Wagon R,2005,170000,Petrol,Third Party insurance,Manual,18.9,998,67.1,Others,5
SUV,85700,1,BMW,BMW X1,2018,2850000,Diesel,Third Party insurance,Automatic,20.68,1995,188.0,White,5
Sedan,50000,1,Mercedes-Benz,Mercedes-Benz C-Class,2016,2750000,Diesel,Third Party,Automatic,19.27,2143,170.0,Brown,5
MUV,50000,2,Toyota,Toyota Innova,2015,1449000,Diesel,Comprehensive,Manual,12.99,2494,100.6,Others,7
Hatchback,50000,1,Maruti,Maruti Alto K10,2015,300000,Petrol,Comprehensive,Manual,23.95,998,67.05,Others,5
Hatchback,40082,2,Maruti,Maruti Wagon R,2014,377000,Petrol,Comprehensive,Manual,20.51,998,67.04,Others,5
Sedan,112566,2,Maruti,Maruti Swift Dzire,2017,638000,Diesel,Third Party,Automatic,28.4,1248,74.02,Silver,5
SUV,68000,1,Hyundai,Hyundai Creta,2020,1575000,Petrol,Comprehensive,Automatic,28.4,1397,138.12,White,5
Hatchback,61978,1,Maruti,Maruti Wagon R,2021,674000,Petrol,Comprehensive,Automatic,20.52,1197,81.8,Silver,5
Hatchback,27658,1,Maruti,Maruti Wagon R,2021,613000,Petrol,Third Party insurance,Manual,20.52,1197,81.8,White,5
SUV,26000,1,Kia,Kia Seltos,2019,1145000,Petrol,Third Party insurance,Manual,16.8,1497,113.43,Silver,5
Hatchback,43371,2,Hyundai,Hyundai i20,2015,595000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Red,5
SUV,120000,2,Ford,Ford Ecosport,2014,450000,Diesel,Third Party insurance,Manual,22.7,1498,89.84,Black,5
Hatchback,67633,1,Honda,Honda Jazz,2017,599000,Petrol,Comprehensive,Manual,18.7,1199,88.7,Red,5
Hatchback,76794,1,Maruti,Maruti Baleno,2016,625000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Orange,5
MUV,120000,1,Toyota,Toyota Innova,2011,750000,Diesel,Third Party insurance,Manual,12.8,2494,102.0,Others,8
