Car_type,Kms_driven,No_of_owners,Car_name,Car_model,Model_Year,Car_price,Fuel_type,Insurance_type,Transmission,Mileage,Engine,Max_power,Color,Seating_capacity
SUV,4900,1,Volvo,Volvo XC60,2021,6150000,Petrol,Comprehensive,Automatic,11.2,1969,250.0,Grey,5
Hatchback,36000,2,Mini,Mini Cooper,2015,1975000,Petrol,Comprehensive,Automatic,19.23,1598,98.0,Brown,5
Hatchback,4975,1,Maruti,Maruti Ignis,2022,519000,Petrol,Comprehensive,Manual,20.89,1197,81.8,Silver,5
Hatchback,48000,2,Maruti,Maruti Alto 800,2014,249000,CNG,Third Party,Manual,30.46,796,47.3,Silver,5
MUV,36758,1,Renault,Renault Triber,2021,558000,Petrol,Comprehensive,Manual,20.0,999,71.01,Orange,7
Sedan,3500,1,BMW,BMW 3 Series Gran Limousine,2022,5590000,Petrol,Third Party insurance,Automatic,15.3,1998,254.79,White,5
SUV,10000,1,Renault,Renault Kiger,2022,1025000,Petrol,Comprehensive,Automatic,18.24,999,98.63,Others,5
SUV,61882,1,Nissan,Nissan Magnite,2021,698000,Petrol,Comprehensive,Manual,18.75,999,71.02,White,5
Hatchback,66000,1,Volkswagen,Volkswagen Polo,2011,275000,Petrol,Comprehensive,Manual,17.0,1198,73.974,Silver,5
SUV,46000,1,Land Rover,Land Rover Discovery Sport,2018,3950000,Petrol,Comprehensive,Automatic,12.81,1997,237.36,Blue,7
Hatchback,6088,1,Maruti,Maruti Ignis,2021,524000,Petrol,Comprehensive,Manual,20.89,1197,81.8,Silver,5
Hatchback,23000,1,Hyundai,Hyundai i20,2018,675000,Petrol,Zero Dep,Automatic,17.4,1197,81.86,Red,5
Hatchback,41732,1,Maruti,Maruti Baleno,2018,546000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Silver,5
Sedan,55000,2,BMW,BMW 5 Series,2018,3685000,Diesel,Comprehensive,Automatic,22.48,1995,187.74,White,5
SUV,51000,1,Maruti,Maruti Vitara Brezza,2019,775000,Diesel,Comprehensive,Manual,24.3,1248,88.5,White,5
Hatchback,38000,1,Hyundai,Hyundai EON,2015,245000,Petrol,Third Party insurance,Manual,21.1,814,55.2,White,5
SUV,60000,1,Mahindra,Mahindra XUV500,2016,1000000,Diesel,Comprehensive,Manual,16.0,2179,140.0,Others,7
SUV,75000,1,Mercedes-Benz,Mercedes-Benz GLE,2016,3090000,Diesel,Comprehensive,Automatic,17.9,2143,201.15,White,5
SUV,92000,3,Audi,Audi Q5,2014,1300000,Diesel,Third Party insurance,Automatic,14.16,1968,174.3,White,5
Hatchback,90000,3,Honda,Honda Jazz,2009,95000,Petrol,Comprehensive,Manual,16.0,1198,88.7688,Others,5
SUV,92000,2,Audi,Audi Q5,2013,1300000,Diesel,Third Party insurance,Automatic,14.16,1968,174.3,Grey,5
Hatchback,49010,1,Hyundai,Hyundai i20,2019,595000,Petrol,Third Party,Manual,18.6,1197,81.83,White,5
Hatchback,26089,1,Maruti,Maruti Baleno,2019,592000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Silver,5
SUV,54000,1,Mahindra,Mahindra Scorpio,2014,520000,Diesel,Comprehensive,Manual,15.4,2179,120.0,White,7
Hatchback,37302,1,Maruti,Maruti Alto K10,2018,352000,Petrol,Comprehensive,Manual,24.39,998,65.71,White,5
Sedan,42000,2,Mercedes-Benz,Mercedes-Benz CLA,2018,2550000,Diesel,Comprehensive,Automatic,17.9,2143,136.0,White,5
Hatchback,37000,1,Maruti,Maruti Baleno,2021,890000,Petrol,Third Party,Automatic,21.4,1197,83.1,Grey,5
Hatchback,36483,1,Maruti,Maruti Alto 800,2015,258000,Petrol,Comprehensive,Manual,22.05,796,47.33,Silver,5
Sedan,62000,1,Hyundai,Hyundai Elantra,2015,775000,Petrol,Third Party insurance,Automatic,14.62,1999,149.92,Beige,5
SUV,38010,1,Hyundai,Hyundai Creta,2019,1095000,Petrol,Comprehensive,Manual,15.8,1591,121.3,Black,5
Hatchback,35123,2,Maruti,Maruti Celerio,2018,475000,Petrol,Comprehensive,Automatic,23.1,998,67.04,White,5
Sedan,43000,1,Honda,Honda City,2016,800000,Petrol,Third Party insurance,Automatic,18.0,1497,117.3,Silver,5
SUV,25154,2,Ford,Ford Ecosport,2019,738000,Diesel,Comprehensive,Manual,23.0,1498,98.96,White,5
Sedan,10000,1,BMW,BMW 5 Series,2020,5600000,Diesel,Comprehensive,Automatic,20.37,1995,187.74,Blue,5
SUV,30600,2,Tata,Tata Harrier,2021,1850000,Diesel,Third Party insurance,Automatic,14.6,1956,167.67,Grey,5
SUV,55000,1,Hyundai,Hyundai Venue,2020,775000,Petrol,Comprehensive,Manual,17.52,1197,81.86,Grey,5
SUV,14500,2,Mahindra,Mahindra Thar,2021,1550000,Petrol,Comprehensive,Automatic,17.52,1997,150.0,Black,4
SUV,80000,2,Mercedes-Benz,Mercedes-Benz GLS,2017,4950000,Diesel,Comprehensive,Automatic,11.0,2987,258.0,Blue,7
Sedan,76000,1,Hyundai,Hyundai Elantra,2013,575000,Petrol,Third Party insurance,Automatic,14.5,1797,147.5,Black,5
Sedan,58000,1,Honda,Honda Amaze,2018,675000,Petrol,Third Party insurance,Automatic,18.3,1199,88.76,Red,5
SUV,34000,1,Kia,Kia Seltos,2020,1650000,Petrol,Third Party insurance,Automatic,16.2,1353,138.0,White,5
SUV,25000,1,Audi,Audi Q7,2019,6675000,Diesel,Comprehensive,Automatic,14.75,2967,245.0,Blue,7
Hatchback,25367,1,Maruti,Maruti Baleno,2017,568000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Silver,5
Sedan,29000,1,Mercedes-Benz,Mercedes-Benz CLA,2016,2350000,Petrol,Third Party,Automatic,15.04,1991,183.0,Silver,5
Hatchback,27240,1,Maruti,Maruti Baleno,2017,548000,Petrol,Comprehensive,Manual,21.4,1197,83.1,White,5
Sedan,55000,1,Mercedes-Benz,Mercedes-Benz S-Class,2015,5150000,Petrol,Comprehensive,Automatic,7.81,4663,453.26,White,5
SUV,28000,1,Hyundai,Hyundai Creta,2020,1150000,Diesel,Comprehensive,Manual,7.81,1493,113.98,White,5
Hatchback,20755,2,Maruti,Maruti Baleno,2016,503000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Silver,5
,10500,1,Toyota,Toyota Vellfire,2023,11900000,Petrol,Comprehensive,Automatic,21.4,2487,140.1,White,7
SUV,3500,1,Mercedes-Benz,Mercedes-Benz AMG G 63,2023,41500000,Petrol,Comprehensive,Automatic,21.4,3982,576.63,White,5
Hatchback,56722,1,Maruti,Maruti Swift,2014,379000,Petrol,Third Party insurance,Manual,22.0,1197,81.8,Silver,5
SUV,81000,2,Honda,Honda CR-V,2013,925000,Petrol,Comprehensive,Automatic,11.1,2354,158.8,Red,5
Hatchback,55566,1,Maruti,Maruti A-Star,2011,197000,Petrol,Third Party insurance,Manual,19.0,998,66.1,Red,5
Sedan,5500,1,Audi,Audi A6,2020,4825000,Petrol,Comprehensive,Automatic,14.11,1984,241.3,Blue,5
SUV,4000,1,Hyundai,Hyundai Creta,2023,1775000,Diesel,Comprehensive,Manual,14.11,1493,113.45,Black,5
Sedan,950,1,Hyundai,Hyundai Verna,2023,1650000,Petrol,Third Party insurance,Automatic,20.6,1482,157.57,Black,5
SUV,71000,1,Mahindra,Mahindra Bolero Power Plus,2017,540000,Diesel,Third Party insurance,Manual,16.5,1493,70.0,Silver,7
MUV,28000,1,Toyota,Toyota Innova Crysta,2019,1839999,Diesel,Comprehensive,Manual,13.68,2393,147.8,Silver,8
Sedan,35000,1,Hyundai,Hyundai Verna,2018,885000,Petrol,Third Party insurance,Manual,17.0,1591,121.3,White,5
SUV,80000,1,Jeep,Jeep Compass,2020,1800000,Petrol,Third Party insurance,Automatic,14.01,1368,159.74,Others,5
Sedan,60000,2,Maruti,Maruti Ciaz,2016,600000,Petrol,Third Party insurance,Automatic,19.12,1373,91.1,Others,5
SUV,12710,1,Mahindra,Mahindra XUV300,2021,965000,Petrol,Comprehensive,Manual,17.0,1197,108.6,Pearl White,5
Hatchback,64694,1,Maruti,Maruti Wagon R,2011,208000,Petrol,Comprehensive,Manual,18.9,998,67.1,Silver,5
Sedan,67510,2,BMW,BMW 3 Series,2019,2650000,Diesel,Comprehensive,Automatic,22.69,1995,190.0,White,5
Hatchback,21867,1,Hyundai,Hyundai Grand i10,2018,528000,Petrol,Comprehensive,Manual,18.9,1197,81.86,Red,5
SUV,18000,2,BMW,BMW X5,2022,8765000,Diesel,Comprehensive,Automatic,13.38,2998,261.49,White,5
Sedan,78010,1,Audi,Audi A3,2018,2175000,Petrol,Comprehensive,Automatic,19.2,1395,150.0,White,5
Hatchback,36247,1,Tata,Tata Tiago,2021,555000,Petrol,Comprehensive,Manual,20.09,1199,84.82,Silver,5
SUV,3106,1,Jeep,Jeep Wrangler,2022,6200000,Petrol,Comprehensive,Automatic,12.1,1998,268.0,Grey,5
SUV,40000,2,Mercedes-Benz,Mercedes-Benz GLC,2020,5175000,Petrol,Comprehensive,Automatic,12.74,1991,197.0,Black,5
Hatchback,55566,1,Maruti,Maruti Baleno,2019,622000,Petrol,Comprehensive,Manual,21.01,1197,81.8,White,5
Sedan,91000,1,Mercedes-Benz,Mercedes-Benz CLA,2016,1975000,Petrol,Zero Dep,Automatic,15.04,1991,183.0,Grey,5
SUV,46318,1,Nissan,Nissan Magnite,2021,733000,Petrol,Comprehensive,Manual,18.75,999,71.02,Black,5
Sedan,7359,1,Maruti,Maruti Ciaz,2023,1075000,Petrol,Comprehensive,Manual,20.65,1462,103.25,Grey,5
SUV,35060,1,Mercedes-Benz,Mercedes-Benz GLC,2022,5999000,Diesel,Comprehensive,Automatic,20.65,1950,194.0,White,5
SUV,22060,1,BMW,BMW X1,2020,3100000,Diesel,Comprehensive,Automatic,17.05,1995,188.0,White,5
Sedan,68060,1,BMW,BMW 3 Series GT,2017,3100000,Petrol,Comprehensive,Automatic,15.34,1998,248.0,Silver,5
SUV,27000,1,Maruti,Maruti Vitara Brezza,2017,699000,Diesel,Third Party insurance,Manual,24.3,1248,88.5,Red,5
Sedan,53000,2,Hyundai,Hyundai Accent,2010,80000,Petrol,Third Party insurance,Manual,13.2,1495,92.71408,Grey,5
Sedan,50000,1,Honda,Honda Amaze,2013,250000,Diesel,Third Party insurance,Manual,25.8,1498,98.6,Others,5
Sedan,120000,4,Toyota,Toyota Corolla Altis,2010,240000,CNG,Comprehensive,Manual,14.53,1798,138.0,Silver,5
Sedan,15000,1,Mercedes-Benz,Mercedes-Benz C-Class,2020,3965000,Diesel,Comprehensive,Automatic,12.6,1950,194.0,Silver,5
Sedan,99373,1,Honda,Honda City,2015,578000,Petrol,Third Party insurance,Manual,17.4,1497,117.3,Silver,5
SUV,120000,1,Ford,Ford Ecosport,2016,265000,Diesel,Third Party,Manual,22.77,1498,98.59,Others,5
Hatchback,11815,1,Maruti,Maruti Alto 800,2017,306000,Petrol,Comprehensive,Manual,22.05,796,47.33,White,5
Sedan,39412,1,Maruti,Maruti Swift Dzire,2016,549000,Petrol,Third Party insurance,Manual,21.21,1197,81.8,White,5
Hatchback,60000,2,Maruti,Maruti Baleno,2016,450000,Petrol,Comprehensive,Manual,21.4,1197,83.1,Others,5
Hatchback,33015,1,Maruti,Maruti Swift,2018,536000,Petrol,Third Party insurance,Manual,22.38,1197,88.5,Silver,5
Hatchback,44371,2,Honda,Honda Brio,2012,235000,Petrol,Comprehensive,Manual,19.4,1198,86.8,Grey,5
SUV,3500,1,Toyota,Toyota Land Cruiser 300,2023,26900000,Diesel,Comprehensive,Automatic,19.4,3346,304.41,White,5
Hatchback,39045,1,Maruti,Maruti Wagon R,2013,304000,Petrol,Third Party insurance,Manual,18.9,998,67.1,Red,5
Hatchback,49000,1,Hyundai,Hyundai i10,2013,295000,Petrol,Comprehensive,Manual,19.81,1086,68.05,Silver,5
Sedan,7936,1,Honda,Honda City,2021,1296000,Petrol,Comprehensive,Automatic,18.3,1498,119.35,Brown,5
Sedan,66000,2,Audi,Audi A6,2014,1075000,Diesel,Third Party insurance,Automatic,17.68,1968,174.33,Black,5
Hatchback,65739,1,Hyundai,Hyundai EON,2016,295000,Petrol,Third Party insurance,Manual,21.1,814,55.2,Grey,5
Hatchback,52407,1,Maruti,Maruti Celerio,2016,425000,Petrol,Third Party insurance,Automatic,23.1,998,67.04,Grey,5
Hatchback,30000,1,Hyundai,Hyundai i10,2011,350000,Petrol,Third Party insurance,Automatic,16.95,1197,78.9,Others,5
Sedan,48000,1,BMW,BMW 5 Series,2018,4375000,Diesel,Third Party insurance,Automatic,17.42,2993,261.49,White,5
Hatchback,86816,1,Maruti,Maruti Wagon R,2013,275000,Petrol,Third Party insurance,Manual,21.79,998,67.05,White,5
Hatchback,63000,1,Toyota,Toyota Etios Liva,2015,415000,Petrol,Third Party insurance,Manual,17.71,1197,78.9,Silver,5
Hatchback,67000,1,Tata,Tata Tiago,2018,465000,Petrol,Comprehensive,Manual,23.84,1199,84.0,Grey,5
Sedan,59000,2,Audi,Audi A4,2014,975000,Diesel,Comprehensive,Automatic,17.11,1968,174.33,White,5
Hatchback,68838,1,Hyundai,Hyundai i20,2016,545000,Petrol,Third Party insurance,Manual,18.6,1197,81.83,Red,5
Hatchback,46835,1,Hyundai,Hyundai Grand i10,2017,509999,Petrol,Third Party,Manual,18.9,1197,81.86,Silver,5
Sedan,5242,2,Honda,Honda City,2022,1403000,Petrol,Comprehensive,Automatic,18.3,1498,119.35,Grey,5
Hatchback,17457,1,Maruti,Maruti Baleno,2022,749000,Petrol,Third Party insurance,Manual,22.35,1197,88.5,White,5
Sedan,62789,1,Honda,Honda Amaze,2015,434999,Petrol,Comprehensive,Manual,18.0,1198,86.7,Silver,5
Hatchback,33618,1,Maruti,Maruti Alto K10,2016,346000,Petrol,Third Party insurance,Automatic,23.95,998,67.05,Silver,5
Sedan,75946,1,Honda,Honda City,2010,204999,Petrol,Comprehensive,Manual,17.0,1497,116.38575999999999,Grey,5
SUV,230000,1,Toyota,Toyota Fortuner,2013,969999,Diesel,Comprehensive,Manual,13.0,2982,168.5,Grey,7
Hatchback,87208,1,Maruti,Maruti Wagon R,2013,256999,Petrol,Third Party insurance,Manual,20.51,998,67.04,Silver,5
Hatchback,42736,1,Datsun,Datsun RediGO,2016,275000,Petrol,Comprehensive,Manual,22.5,999,67.0,White,5
Sedan,55556,1,Toyota,Toyota Etios,2011,229000,Petrol,Comprehensive,Manual,17.6,1496,88.73,White,5
SUV,2054,1,Maruti,Maruti Brezza,2023,1250000,Petrol,Comprehensive,Manual,17.38,1462,101.65,Silver,5
Sedan,1700,1,Mercedes-Benz,Mercedes-Benz E-Class,2023,7750000,Petrol,Comprehensive,Automatic,15.0,1991,194.44,White,5
SUV,30120,1,Kia,Kia Seltos,2021,1725000,Petrol,Third Party insurance,Automatic,16.5,1353,138.08,White,5
Sedan,32000,1,Hyundai,Hyundai Verna,2011,349000,Petrol,Comprehensive,Manual,17.1,1591,121.3,Maroon,5
SUV,1200,1,Toyota,Toyota Fortuner Legender,2023,5500000,Diesel,Third Party,Automatic,17.1,2755,201.15,White,7
SUV,9600,1,Audi,Audi Q2,2021,3145000,Petrol,Comprehensive,Automatic,17.1,1984,187.74,White,5
Sedan,70000,1,Honda,Honda City,2017,699000,Petrol,Third Party insurance,Manual,17.8,1497,117.3,White,5
SUV,85000,1,Toyota,Toyota Fortuner,2014,1275000,Diesel,Comprehensive,Automatic,12.55,2982,168.5,White,7
Wagon,40000,1,Maruti,Maruti Wagon R,2019,565000,Petrol,Comprehensive,Automatic,21.5,1197,81.8,Brown,5
Hatchback,14163,1,Maruti,Maruti Baleno,2019,722000,Petrol,Comprehensive,Manual,21.4,1197,83.1,White,5
SUV,15000,1,Mahindra,Mahindra Thar,2022,1685000,Diesel,Third Party,Manual,15.2,2184,130.0,Black,4
Sedan,4764,1,Hyundai,Hyundai Aura,2020,803999,Petrol,Comprehensive,Manual,20.5,1197,81.86,White,5
SUV,20000,1,MG,MG Gloster,2023,4300000,Diesel,Comprehensive,Automatic,12.04,1996,212.55,Black,7
MUV,7600,1,Toyota,Toyota Innova Crysta,2022,2275000,Petrol,Third Party,Manual,8.0,2694,163.6,White,7
Sedan,69815,1,Honda,Honda City,2016,742000,Petrol,Third Party insurance,Automatic,18.0,1497,117.3,White,5
SUV,82000,1,Hyundai,Hyundai Creta,2018,910000,Diesel,Comprehensive,Manual,22.1,1396,88.7,White,5
SUV,8400,1,BMW,BMW X1,2021,4000000,Petrol,Comprehensive,Automatic,14.82,1998,257.47,Orange,5
Hatchback,75463,1,Maruti,Maruti Swift,2013,315000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Red,5
Hatchback,66000,1,Maruti,Maruti Wagon R,2013,231000,CNG,Third Party insurance,Manual,33.54,998,67.04,Grey,5
Hatchback,22091,1,Maruti,Maruti Baleno,2017,557000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Red,5
Sedan,32000,1,BMW,BMW 6 Series,2019,5775000,Diesel,Comprehensive,Automatic,17.09,2993,261.4,White,4
Hatchback,65000,2,Hyundai,Hyundai i10,2012,231000,Petrol,Comprehensive,Manual,19.81,1086,68.05,White,5
Hatchback,66000,1,Tata,Tata Tiago,2016,369000,Petrol,Comprehensive,Manual,23.84,1199,84.0,Brown,5
SUV,25000,1,BMW,BMW X5,2019,5250000,Diesel,Comprehensive,Automatic,15.97,2993,258.0,Brown,5
SUV,110000,1,Ford,Ford Endeavour,2018,2675000,Diesel,Comprehensive,Automatic,10.91,3198,197.0,White,7
SUV,15000,1,MG,MG Astor,2022,1150000,Petrol,Comprehensive,Manual,10.91,1498,108.49,Black,5
Hatchback,30000,1,Maruti,Maruti Baleno,2021,700000,Petrol,Comprehensive,Manual,21.4,1197,83.1,White,5
SUV,47000,1,Kia,Kia Seltos,2021,1300000,Diesel,Comprehensive,Automatic,17.8,1493,113.42,Silver,5
SUV,6000,1,BMW,BMW X1,2023,5490000,Diesel,Third Party insurance,Automatic,20.37,1995,147.51,White,5
Hatchback,35854,2,Maruti,Maruti Baleno,2020,805000,Petrol,Third Party insurance,Automatic,21.4,1197,83.1,Silver,5
SUV,43623,1,Tata,Tata Nexon,2018,735000,Petrol,Comprehensive,Manual,17.0,1198,108.5,Red,5
Sedan,64229,2,Toyota,Toyota Etios,2015,441000,Petrol,Comprehensive,Manual,16.78,1496,88.73,Orange,5
SUV,33000,1,Land Rover,Land Rover Discovery Sport,2021,5575000,Diesel,Comprehensive,Automatic,16.78,1999,245.4,White,7
SUV,59605,2,Ford,Ford Endeavour,2019,2890000,Diesel,Comprehensive,Automatic,10.91,3198,197.0,Silver,7
Hatchback,2997,1,Renault,Renault KWID,2019,397000,Petrol,Third Party insurance,Manual,23.01,999,67.0,Silver,5
Hatchback,9606,1,Renault,Renault KWID,2021,455000,Petrol,Comprehensive,Manual,21.74,999,67.0,Blue,5
Sedan,75000,1,Mercedes-Benz,Mercedes-Benz S-Class,2015,3850000,Diesel,Third Party insurance,Automatic,13.5,2987,254.79,White,5
Sedan,41898,2,Honda,Honda Amaze,2020,713000,Petrol,Third Party insurance,Automatic,19.0,1199,88.76,White,5
Hatchback,23159,1,Toyota,Toyota Glanza,2021,737000,Petrol,Third Party,Manual,21.01,1197,81.8,Silver,5
SUV,53488,1,Ford,Ford Ecosport,2016,540000,Petrol,Comprehensive,Manual,15.85,1499,110.4,White,5
MUV,29000,1,Toyota,Toyota Innova Crysta,2019,1748999,Diesel,Zero Dep,Manual,13.68,2393,147.51,White,7
SUV,6000,1,MG,MG Hector Plus,2023,2200000,Petrol,Third Party insurance,Automatic,12.34,1451,141.0,Brown,6
Sedan,68192,1,Maruti,Maruti Swift Dzire,2019,627000,Petrol,Comprehensive,Manual,21.21,1197,81.8,Grey,5
SUV,600,1,Kia,Kia Seltos,2023,1565000,Petrol,Third Party insurance,Manual,16.8,1497,113.43,White,5
Sedan,13000,1,Jaguar,Jaguar XF,2020,4625000,Petrol,Third Party insurance,Automatic,10.8,1997,197.0,White,5
SUV,67756,1,Maruti,Maruti Vitara Brezza,2018,772000,Diesel,Third Party insurance,Manual,24.3,1248,88.5,Blue,5
SUV,83811,1,Maruti,Maruti SX4 S Cross,2017,587000,Diesel,Comprehensive,Manual,25.1,1248,88.5,Silver,5
Hatchback,68000,1,Maruti,Maruti Celerio,2016,409999,CNG,Comprehensive,Manual,31.79,998,58.2,White,5
Hatchback,4100,1,Maruti,Maruti Swift,2022,699000,Petrol,Comprehensive,Manual,22.38,1197,88.5,Red,5
Sedan,46243,1,Maruti,Maruti Swift Dzire,2020,642000,Petrol,Comprehensive,Manual,21.21,1197,81.8,Silver,5
Sedan,37000,1,Mercedes-Benz,Mercedes-Benz CLS-Class,2014,2700000,Petrol,Comprehensive,Automatic,9.26,3498,306.0,Black,4
Hatchback,52123,2,Nissan,Nissan Micra,2015,366000,Petrol,Comprehensive,Automatic,19.34,1198,76.0,White,5
SUV,66000,2,Mercedes-Benz,Mercedes-Benz GLS,2016,4950000,Diesel,Third Party insurance,Automatic,11.0,2987,258.0,White,7
Hatchback,23690,1,Hyundai,Hyundai Grand i10,2015,447000,Petrol,Zero Dep,Manual,18.9,1197,81.86,White,5
Hatchback,70879,1,Maruti,Maruti Alto 800,2016,262000,Petrol,Comprehensive,Manual,22.05,796,47.33,Silver,5
Hatchback,42000,1,Volkswagen,Volkswagen Polo,2012,265000,Petrol,Comprehensive,Manual,16.47,1198,73.9,White,5
SUV,56000,2,Jaguar,Jaguar F-Pace,2018,3875000,Diesel,Comprehensive,Automatic,16.38,1999,177.0,Black,5
Sedan,12651,2,Honda,Honda City,2017,761000,Petrol,Comprehensive,Manual,17.8,1497,117.3,White,5
Sedan,61000,1,Honda,Honda Amaze,2016,430000,Petrol,Comprehensive,Manual,17.8,1198,86.7,Red,5
Hatchback,98705,1,Maruti,Maruti Celerio,2018,401000,CNG,Comprehensive,Manual,35.6,998,55.92,Silver,5
MUV,62000,1,Kia,Kia Carnival,2020,2950000,Diesel,Comprehensive,Automatic,14.11,2199,197.26,White,7
Sedan,28000,1,Honda,Honda Amaze,2014,380000,Petrol,Comprehensive,Manual,18.0,1198,86.7,Silver,5
SUV,36000,1,Mahindra,Mahindra Bolero Power Plus,2020,825000,Diesel,Comprehensive,Manual,16.5,1493,70.0,White,7
Sedan,32000,1,Maruti,Maruti Swift Dzire,2017,635000,Diesel,Third Party insurance,Manual,28.4,1248,74.02,Silver,5
SUV,38000,1,BMW,BMW X1,2017,2250000,Diesel,Comprehensive,Automatic,20.68,1995,188.0,Blue,5
Hatchback,33000,1,Maruti,Maruti Alto K10,2017,340000,Petrol,Third Party insurance,Manual,23.95,998,67.1,White,5
Sedan,68045,1,Hyundai,Hyundai Verna,2018,950000,Diesel,Third Party insurance,Automatic,22.0,1582,126.2,Silver,5
SUV,12000,1,Mahindra,Mahindra Scorpio Classic,2022,1825000,Diesel,Comprehensive,Manual,22.0,2184,130.07,Grey,7
SUV,4000,1,Mercedes-Benz,Mercedes-Benz GLC,2023,7200000,Diesel,Zero Dep,Automatic,22.0,1950,194.0,White,5
Hatchback,19765,1,Maruti,Maruti Wagon R,2018,392000,Petrol,Third Party insurance,Manual,20.51,998,67.04,Silver,5
SUV,7076,1,Mahindra,Mahindra XUV300,2021,1205000,Petrol,Zero Dep,Manual,16.82,1197,108.62,White,5
Sedan,30560,1,Honda,Honda City,2017,743000,Petrol,Comprehensive,Manual,17.8,1497,117.3,Silver,5
Sedan,5000,1,Jaguar,Jaguar XE,2020,3375000,Diesel,Third Party insurance,Automatic,17.8,1999,177.0,Grey,5
Hatchback,47944,1,Maruti,Maruti Celerio,2018,484999,CNG,Comprehensive,Manual,31.79,998,58.33,White,5
SUV,78550,1,Hyundai,Hyundai Creta,2016,878999,Petrol,Third Party insurance,Automatic,13.0,1591,121.3,White,5
SUV,65000,1,Hyundai,Hyundai Tucson,2017,1050000,Petrol,Comprehensive,Automatic,12.95,1999,152.88,White,5
SUV,32000,1,Kia,Kia Seltos,2022,1980000,Diesel,Comprehensive,Automatic,18.0,1493,113.43,Grey,5
Sedan,58996,2,Honda,Honda Amaze,2017,462000,Petrol,Comprehensive,Manual,19.5,1199,88.76,Silver,5
Sedan,34000,2,Jaguar,Jaguar XE,2018,2650000,Diesel,Third Party insurance,Automatic,13.5,1999,177.0,Silver,5
Hatchback,59537,2,Hyundai,Hyundai i20,2015,509000,Petrol,Comprehensive,Manual,18.6,1197,81.83,White,5
Hatchback,9314,1,Maruti,Maruti Wagon R,2022,530000,Petrol,Third Party insurance,Manual,21.79,998,67.05,White,5
SUV,60000,2,Nissan,Nissan Kicks,2019,700000,Petrol,Third Party insurance,Manual,21.79,1498,104.55,Gray,5
Sedan,41684,1,Honda,Honda Amaze,2014,310000,Petrol,Third Party insurance,Manual,18.6,1199,88.76,White,5
Sedan,70000,3,Audi,Audi A4,2011,700000,Petrol,Comprehensive,Automatic,12.3,1781,160.967424,White,5
Hatchback,51607,1,Toyota,Toyota Etios Liva,2016,440000,Petrol,Third Party insurance,Manual,18.16,1197,78.9,White,5
Sedan,90000,1,Tata,Tata Zest,2015,400000,Diesel,Third Party insurance,Manual,20.65,1248,88.7,White,5
MUV,30000,1,Kia,Kia Carnival,2020,3050000,Diesel,Third Party insurance,Automatic,14.11,2199,197.26,White,7
SUV,40000,1,Mahindra,Mahindra Thar,2022,1575000,Diesel,Comprehensive,Manual,15.2,2184,130.0,Red,4
SUV,35000,1,Mercedes-Benz,Mercedes-Benz GLC,2020,4995000,Diesel,Comprehensive,Automatic,15.2,1950,194.0,Black,5
Hatchback,97672,1,Maruti,Maruti Swift,2013,360000,Petrol,Third Party insurance,Manual,22.38,1197,88.5,Silver,5
Sedan,90000,3,Hyundai,Hyundai Verna,2014,360000,Petrol,Comprehensive,Manual,17.01,1591,121.3,Others,5
Hatchback,68740,2,Nissan,Nissan Micra,2015,344000,Petrol,Comprehensive,Manual,18.06,1198,75.0,Silver,5
Sedan,37000,1,Mercedes-Benz,Mercedes-Benz C-Class,2018,3565000,Petrol,Third Party insurance,Automatic,14.74,1991,184.0,White,5
Sedan,40000,1,Maruti,Maruti Ciaz,2017,600000,Diesel,Third Party insurance,Manual,28.09,1248,88.5,Others,5
Sedan,86245,2,Honda,Honda Amaze,2015,340000,Petrol,Third Party insurance,Manual,18.0,1198,86.7,Silver,5
Hatchback,40000,2,Volkswagen,Volkswagen Polo,2016,675000,Petrol,Comprehensive,Automatic,17.21,1197,103.5,Others,5
Sedan,15000,2,BMW,BMW 3 Series GT,2020,4375000,Petrol,Comprehensive,Automatic,15.34,1998,248.0,Blue,5
Hatchback,60896,2,Maruti,Maruti Alto 800,2016,294000,Petrol,Third Party insurance,Manual,22.05,796,47.33,White,5
Sedan,60000,1,Honda,Honda City,2013,375000,Petrol,Comprehensive,Manual,16.8,1497,116.3,Others,5
Sedan,18340,2,Maruti,Maruti Swift Dzire,2021,801000,Petrol,Third Party insurance,Automatic,22.61,1197,88.5,Silver,5
SUV,20000,1,Jeep,Jeep Compass,2022,2900000,Diesel,Third Party insurance,Automatic,14.9,1956,167.67,Blue,5
SUV,70000,2,Hyundai,Hyundai Creta,2017,800000,Diesel,Comprehensive,Automatic,17.01,1582,126.2,Others,5
Hatchback,75000,1,Maruti,Maruti Wagon R,2015,313000,CNG,Third Party insurance,Manual,33.54,998,67.04,Silver,5
SUV,40000,1,Honda,Honda WR-V,2017,509999,Petrol,Third Party insurance,Manual,17.5,1199,88.7,Others,5
SUV,57000,2,Audi,Audi Q3,2014,1125000,Diesel,Comprehensive,Automatic,15.73,1968,174.33,White,5
Hatchback,48000,1,Maruti,Maruti Baleno,2016,455000,Petrol,Third Party insurance,Manual,21.4,1197,83.1,Grey,5
